property_id,address,latitude,longitude
BRZ-00833,"NSI Structure 122496037, Fort Bend County, TX",29.693635,-95.824376
BRZ-00834,"NSI Structure 122622752, Fort Bend County, TX",29.521064,-95.722604
BRZ-00835,"NSI Structure 122535174, Fort Bend County, TX",29.69099,-95.762992
BRZ-00836,"NSI Structure 122465838, Fort Bend County, TX",29.547595,-95.709761
BRZ-00837,"NSI Structure 122519251, Fort Bend County, TX",29.636721,-95.632017
BRZ-00838,"NSI Structure 122471453, Fort Bend County, TX",29.675945,-95.736847
BRZ-00839,"NSI Structure 122743107, Fort Bend County, TX",29.643595,-95.731597
BRZ-00840,"NSI Structure 122464191, Fort Bend County, TX",29.686058,-95.70173
BRZ-00841,"NSI Structure 122702623, Fort Bend County, TX",29.560216,-95.620814
BRZ-00842,"NSI Structure 122602740, Fort Bend County, TX",29.71016,-95.728511
BRZ-00843,"NSI Structure 124316137, Harris County, TX",29.684148,-95.61675
BRZ-00844,"NSI Structure 122626774, Fort Bend County, TX",29.515045,-95.748578
BRZ-00845,"NSI Structure 122681670, Fort Bend County, TX",29.540328,-95.612629
BRZ-00846,"NSI Structure 122455349, Fort Bend County, TX",29.662449,-95.677381
BRZ-00847,"NSI Structure 122632814, Fort Bend County, TX",29.493249,-95.818499
BRZ-00848,"NSI Structure 122477581, Fort Bend County, TX",29.667385,-95.748526
BRZ-00849,"NSI Structure 122484716, Fort Bend County, TX",29.647714,-95.779302
BRZ-00850,"NSI Structure 122613943, Fort Bend County, TX",29.568372,-95.770955
BRZ-00851,"NSI Structure 122462348, Fort Bend County, TX",29.551708,-95.712074
BRZ-00852,"NSI Structure 124313654, Harris County, TX",29.718249,-95.603016
BRZ-00853,"NSI Structure 122668180, Fort Bend County, TX",29.556458,-95.616142
BRZ-00854,"NSI Structure 122597209, Fort Bend County, TX",29.650615,-95.68318
BRZ-00855,"NSI Structure 122576576, Fort Bend County, TX",29.642327,-95.682737
BRZ-00856,"NSI Structure 122625355, Fort Bend County, TX",29.520114,-95.748544
BRZ-00857,"NSI Structure 122579447, Fort Bend County, TX",29.6988,-95.780456
BRZ-00858,"NSI Structure 122550782, Fort Bend County, TX",29.646176,-95.67108
BRZ-00859,"NSI Structure 122536656, Fort Bend County, TX",29.555794,-95.77669
BRZ-00860,"NSI Structure 122560179, Fort Bend County, TX",29.548267,-95.815751
BRZ-00861,"NSI Structure 122560999, Fort Bend County, TX",29.718742,-95.834554
BRZ-00862,"NSI Structure 122553783, Fort Bend County, TX",29.562214,-95.725361
BRZ-00863,"NSI Structure 122555393, Fort Bend County, TX",29.675865,-95.751461
BRZ-00864,"NSI Structure 122582765, Fort Bend County, TX",29.546274,-95.664896
BRZ-00865,"NSI Structure 122446125, Fort Bend County, TX",29.666962,-95.637974
BRZ-00866,"NSI Structure 122613337, Fort Bend County, TX",29.567213,-95.680991
BRZ-00867,"NSI Structure 122457599, Fort Bend County, TX",29.640915,-95.68182
BRZ-00868,"NSI Structure 122623434, Fort Bend County, TX",29.51662,-95.733328
BRZ-00869,"NSI Structure 122552478, Fort Bend County, TX",29.678075,-95.690266
BRZ-00870,"NSI Structure 122526894, Fort Bend County, TX",29.65155,-95.695667
BRZ-00871,"NSI Structure 122632644, Fort Bend County, TX",29.490998,-95.815008
BRZ-00872,"NSI Structure 122564982, Fort Bend County, TX",29.580537,-95.632637
BRZ-00873,"NSI Structure 123334537, Harris County, TX",29.706533,-95.65642
BRZ-00874,"NSI Structure 122667387, Fort Bend County, TX",29.658075,-95.609304
BRZ-00875,"NSI Structure 122743151, Fort Bend County, TX",29.621192,-95.727668
BRZ-00876,"NSI Structure 122549113, Fort Bend County, TX",29.683369,-95.640015
BRZ-00877,"NSI Structure 122590150, Fort Bend County, TX",29.565734,-95.767075
BRZ-00878,"NSI Structure 122554179, Fort Bend County, TX",29.648257,-95.733087
BRZ-00879,"NSI Structure 124405891, Harris County, TX",29.688503,-95.609955
BRZ-00880,"NSI Structure 122592926, Fort Bend County, TX",29.570507,-95.643164
BRZ-00881,"NSI Structure 122695908, Fort Bend County, TX",29.544622,-95.616563
BRZ-00882,"NSI Structure 122447613, Fort Bend County, TX",29.66636,-95.646483
BRZ-00883,"NSI Structure 122597227, Fort Bend County, TX",29.650468,-95.683767
BRZ-00884,"NSI Structure 122593767, Fort Bend County, TX",29.688026,-95.682675
BRZ-00885,"NSI Structure 124488410, Harris County, TX",29.682999,-95.608172
BRZ-00886,"NSI Structure 122527973, Fort Bend County, TX",29.64229,-95.71292
BRZ-00887,"NSI Structure 123460127, Harris County, TX",29.68447,-95.640025
BRZ-00888,"NSI Structure 122453721, Fort Bend County, TX",29.684559,-95.679863
BRZ-00889,"NSI Structure 122625328, Fort Bend County, TX",29.518219,-95.742121
BRZ-00890,"NSI Structure 122572618, Fort Bend County, TX",29.563838,-95.817995
BRZ-00891,"NSI Structure 122487821, Fort Bend County, TX",29.685625,-95.795041
BRZ-00892,"NSI Structure 123317372, Harris County, TX",29.677923,-95.627984
BRZ-00893,"NSI Structure 122529076, Fort Bend County, TX",29.614264,-95.726003
BRZ-00894,"NSI Structure 122690450, Fort Bend County, TX",29.573197,-95.614348
BRZ-00895,"NSI Structure 122510098, Fort Bend County, TX",29.665887,-95.877998
BRZ-00896,"NSI Structure 122611287, Fort Bend County, TX",29.665194,-95.810767
BRZ-00897,"NSI Structure 122548603, Fort Bend County, TX",29.563006,-95.630839
BRZ-00898,"NSI Structure 122445932, Fort Bend County, TX",29.57001,-95.635837
BRZ-00899,"NSI Structure 122466326, Fort Bend County, TX",29.679708,-95.719532
BRZ-00900,"NSI Structure 122528164, Fort Bend County, TX",29.689534,-95.718775
BRZ-00901,"NSI Structure 122497679, Fort Bend County, TX",29.681657,-95.836264
BRZ-00902,"NSI Structure 122475563, Fort Bend County, TX",29.650329,-95.740458
BRZ-00903,"NSI Structure 122519317, Fort Bend County, TX",29.644602,-95.633643
BRZ-00904,"NSI Structure 122473847, Fort Bend County, TX",29.561399,-95.740636
BRZ-00905,"NSI Structure 122623235, Fort Bend County, TX",29.520595,-95.714256
BRZ-00906,"NSI Structure 123336066, Harris County, TX",29.709316,-95.658203
BRZ-00907,"NSI Structure 122488870, Fort Bend County, TX",29.550407,-95.797784
BRZ-00908,"NSI Structure 122615353, Fort Bend County, TX",29.709355,-95.834871
BRZ-00909,"NSI Structure 122533221, Fort Bend County, TX",29.567423,-95.750506
BRZ-00910,"NSI Structure 122524432, Fort Bend County, TX",29.550009,-95.679315
BRZ-00911,"NSI Structure 122553214, Fort Bend County, TX",29.567222,-95.71731
BRZ-00912,"NSI Structure 122486574, Fort Bend County, TX",29.703855,-95.789387
BRZ-00913,"NSI Structure 122474215, Fort Bend County, TX",29.614721,-95.738075
BRZ-00914,"NSI Structure 122475271, Fort Bend County, TX",29.655655,-95.741976
BRZ-00915,"NSI Structure 122527560, Fort Bend County, TX",29.654173,-95.700437
BRZ-00916,"NSI Structure 124540427, Harris County, TX",29.695769,-95.605532
BRZ-00917,"NSI Structure 122488841, Fort Bend County, TX",29.550206,-95.795073
BRZ-00918,"NSI Structure 122498229, Fort Bend County, TX",29.678793,-95.835225
BRZ-00919,"NSI Structure 122645219, Fort Bend County, TX",29.45149,-95.660931
BRZ-00920,"NSI Structure 122548701, Fort Bend County, TX",29.680279,-95.635215
BRZ-00921,"NSI Structure 122550296, Fort Bend County, TX",29.592007,-95.669396
BRZ-00922,"NSI Structure 122480160, Fort Bend County, TX",29.71016,-95.754871
BRZ-00923,"NSI Structure 122642405, Fort Bend County, TX",29.477767,-95.870108
BRZ-00924,"NSI Structure 122462437, Fort Bend County, TX",29.555789,-95.698612
BRZ-00925,"NSI Structure 122622633, Fort Bend County, TX",29.52974,-95.728241
BRZ-00926,"NSI Structure 122583129, Fort Bend County, TX",29.695108,-95.670939
BRZ-00927,"NSI Structure 122629659, Fort Bend County, TX",29.51552,-95.820256
BRZ-00928,"NSI Structure 122488604, Fort Bend County, TX",29.609798,-95.791689
BRZ-00929,"NSI Structure 122556095, Fort Bend County, TX",29.533937,-95.752896
BRZ-00930,"NSI Structure 122542779, Fort Bend County, TX",29.699273,-95.830679
BRZ-00931,"NSI Structure 122455765, Fort Bend County, TX",29.655779,-95.68071
BRZ-00932,"NSI Structure 122469286, Fort Bend County, TX",29.562302,-95.727324
BRZ-00933,"NSI Structure 122612173, Fort Bend County, TX",29.600923,-95.647583
BRZ-00934,"NSI Structure 122666871, Fort Bend County, TX",29.582096,-95.606244
BRZ-00935,"NSI Structure 122576093, Fort Bend County, TX",29.635311,-95.670917
BRZ-00936,"NSI Structure 122612857, Fort Bend County, TX",29.597375,-95.686131
BRZ-00937,"NSI Structure 122465705, Fort Bend County, TX",29.70428,-95.715176
BRZ-00938,"NSI Structure 122531514, Fort Bend County, TX",29.667082,-95.737677
BRZ-00939,"NSI Structure 122514259, Fort Bend County, TX",29.67508,-95.899166
BRZ-00940,"NSI Structure 122491006, Fort Bend County, TX",29.694507,-95.804376
BRZ-00941,"NSI Structure 122497798, Fort Bend County, TX",29.680893,-95.830464
BRZ-00942,"NSI Structure 122532515, Fort Bend County, TX",29.635918,-95.751707
BRZ-00943,"NSI Structure 122469065, Fort Bend County, TX",29.55958,-95.72799
BRZ-00944,"NSI Structure 122636877, Fort Bend County, TX",29.502652,-95.815756
BRZ-00945,"NSI Structure 122555223, Fort Bend County, TX",29.570033,-95.748707
BRZ-00946,"NSI Structure 122631456, Fort Bend County, TX",29.514073,-95.803075
BRZ-00947,"NSI Structure 122527090, Fort Bend County, TX",29.656472,-95.694171
BRZ-00948,"NSI Structure 122623193, Fort Bend County, TX",29.523817,-95.72619
BRZ-00949,"NSI Structure 122474063, Fort Bend County, TX",29.637123,-95.738502
BRZ-00950,"NSI Structure 122668131, Fort Bend County, TX",29.609986,-95.615936
BRZ-00951,"NSI Structure 122612381, Fort Bend County, TX",29.642,-95.743354
BRZ-00952,"NSI Structure 122473091, Fort Bend County, TX",29.565828,-95.739527
BRZ-00953,"NSI Structure 122624891, Fort Bend County, TX",29.523487,-95.745645
BRZ-00954,"NSI Structure 122617452, Fort Bend County, TX",29.658371,-95.740154
BRZ-00955,"NSI Structure 122713783, Fort Bend County, TX",29.561409,-95.609478
BRZ-00956,"NSI Structure 122476565, Fort Bend County, TX",29.699816,-95.744915
BRZ-00957,"NSI Structure 122569656, Fort Bend County, TX",29.622385,-95.745995
BRZ-00958,"NSI Structure 122521865, Fort Bend County, TX",29.639735,-95.666741
BRZ-00959,"NSI Structure 122503049, Fort Bend County, TX",29.545345,-95.865533
BRZ-00960,"NSI Structure 122533341, Fort Bend County, TX",29.701236,-95.74865
BRZ-00961,"NSI Structure 122478263, Fort Bend County, TX",29.537494,-95.750083
BRZ-00962,"NSI Structure 122499427, Fort Bend County, TX",29.633939,-95.834693
BRZ-00963,"NSI Structure 122470423, Fort Bend County, TX",29.70347,-95.728538
BRZ-00964,"NSI Structure 122637543, Fort Bend County, TX",29.525605,-95.818166
BRZ-00965,"NSI Structure 123881958, Harris County, TX",29.67934,-95.600159
BRZ-00966,"NSI Structure 122460721, Fort Bend County, TX",29.63698,-95.703307
BRZ-00967,"NSI Structure 122462695, Fort Bend County, TX",29.698773,-95.710971
BRZ-00968,"NSI Structure 122578502, Fort Bend County, TX",29.697128,-95.745489
BRZ-00969,"NSI Structure 122497660, Fort Bend County, TX",29.668766,-95.832151
BRZ-00970,"NSI Structure 122618661, Fort Bend County, TX",29.54837,-95.77265
BRZ-00971,"NSI Structure 122743974, Fort Bend County, TX",29.578771,-95.631506
BRZ-00972,"NSI Structure 122484936, Fort Bend County, TX",29.689571,-95.776912
BRZ-00973,"NSI Structure 122622428, Fort Bend County, TX",29.506243,-95.723168
BRZ-00974,"NSI Structure 122463152, Fort Bend County, TX",29.543374,-95.708181
BRZ-00975,"NSI Structure 122593560, Fort Bend County, TX",29.697607,-95.680271
BRZ-00976,"NSI Structure 122529797, Fort Bend County, TX",29.558636,-95.731563
BRZ-00977,"NSI Structure 122478499, Fort Bend County, TX",29.651767,-95.749904
BRZ-00978,"NSI Structure 122532171, Fort Bend County, TX",29.54297,-95.726423
BRZ-00979,"NSI Structure 122466253, Fort Bend County, TX",29.677345,-95.717567
BRZ-00980,"NSI Structure 122524673, Fort Bend County, TX",29.636685,-95.679588
BRZ-00981,"NSI Structure 122622063, Fort Bend County, TX",29.501694,-95.716218
BRZ-00982,"NSI Structure 122586918, Fort Bend County, TX",29.68632,-95.830338
BRZ-00983,"NSI Structure 122482311, Fort Bend County, TX",29.579338,-95.763627
BRZ-00984,"NSI Structure 122570323, Fort Bend County, TX",29.578578,-95.757792
BRZ-00985,"NSI Structure 122552359, Fort Bend County, TX",29.542482,-95.688323
BRZ-00986,"NSI Structure 122559491, Fort Bend County, TX",29.632389,-95.805881
BRZ-00987,"NSI Structure 122619581, Fort Bend County, TX",29.551937,-95.805283
BRZ-00988,"NSI Structure 122451147, Fort Bend County, TX",29.576834,-95.6604
BRZ-00989,"NSI Structure 122565424, Fort Bend County, TX",29.569922,-95.642275
BRZ-00990,"NSI Structure 122528833, Fort Bend County, TX",29.606324,-95.722496
BRZ-00991,"NSI Structure 122641340, Fort Bend County, TX",29.450042,-95.745781
BRZ-00992,"NSI Structure 122593927, Fort Bend County, TX",29.596198,-95.695989
BRZ-00993,"NSI Structure 122543112, Fort Bend County, TX",29.548174,-95.828279
BRZ-00994,"NSI Structure 122585965, Fort Bend County, TX",29.709704,-95.784785
BRZ-00995,"NSI Structure 122529414, Fort Bend County, TX",29.675653,-95.730983
BRZ-00996,"NSI Structure 122612223, Fort Bend County, TX",29.708782,-95.684996
BRZ-00997,"NSI Structure 123888820, Harris County, TX",29.699388,-95.611107
BRZ-00998,"NSI Structure 123460569, Harris County, TX",29.696804,-95.639412
BRZ-00999,"NSI Structure 122603567, Fort Bend County, TX",29.546939,-95.787536
BRZ-01000,"NSI Structure 122628755, Fort Bend County, TX",29.473249,-95.819394
BRZ-01001,"NSI Structure 122601239, Fort Bend County, TX",29.543838,-95.805532
BRZ-01002,"NSI Structure 122547966, Fort Bend County, TX",29.644778,-95.627998
BRZ-01003,"NSI Structure 122525190, Fort Bend County, TX",29.569141,-95.68311
BRZ-01004,"NSI Structure 122509404, Fort Bend County, TX",29.701831,-95.875116
BRZ-01005,"NSI Structure 122594288, Fort Bend County, TX",29.688428,-95.71444
BRZ-01006,"NSI Structure 122626999, Fort Bend County, TX",29.486709,-95.768986
BRZ-01007,"NSI Structure 122689704, Fort Bend County, TX",29.547624,-95.601094
BRZ-01008,"NSI Structure 122477728, Fort Bend County, TX",29.673707,-95.756928
BRZ-01009,"NSI Structure 122596395, Fort Bend County, TX",29.582941,-95.628619
BRZ-01010,"NSI Structure 122551710, Fort Bend County, TX",29.590817,-95.680981
BRZ-01011,"NSI Structure 122543269, Fort Bend County, TX",29.6351,-95.824445
BRZ-01012,"NSI Structure 123322849, Harris County, TX",29.69781,-95.635667
BRZ-01013,"NSI Structure 122629615, Fort Bend County, TX",29.512609,-95.821722
BRZ-01014,"NSI Structure 122622636, Fort Bend County, TX",29.529271,-95.728293
BRZ-01015,"NSI Structure 122598217, Fort Bend County, TX",29.58404,-95.773352
BRZ-01016,"NSI Structure 122615766, Fort Bend County, TX",29.555919,-95.79738
BRZ-01017,"NSI Structure 124736631, Harris County, TX",29.706827,-95.612121
BRZ-01018,"NSI Structure 122636723, Fort Bend County, TX",29.529562,-95.767908
BRZ-01019,"NSI Structure 122453906, Fort Bend County, TX",29.627016,-95.675659
BRZ-01020,"NSI Structure 122615222, Fort Bend County, TX",29.680582,-95.709501
BRZ-01021,"NSI Structure 122555183, Fort Bend County, TX",29.711059,-95.744865
BRZ-01022,"NSI Structure 122499830, Fort Bend County, TX",29.703377,-95.838571
BRZ-01023,"NSI Structure 122745137, Fort Bend County, TX",29.59494,-95.622217
BRZ-01024,"NSI Structure 122561352, Fort Bend County, TX",29.70136,-95.840551
BRZ-01025,"NSI Structure 122553750, Fort Bend County, TX",29.567198,-95.725898
BRZ-01026,"NSI Structure 122446443, Fort Bend County, TX",29.659425,-95.64043
BRZ-01027,"NSI Structure 124170838, Harris County, TX",29.684929,-95.620414
BRZ-01028,"NSI Structure 122586931, Fort Bend County, TX",29.713874,-95.830828
BRZ-01029,"NSI Structure 122452335, Fort Bend County, TX",29.70045,-95.671088
BRZ-01030,"NSI Structure 122589783, Fort Bend County, TX",29.572706,-95.74237
BRZ-01031,"NSI Structure 122596058, Fort Bend County, TX",29.701633,-95.860696
BRZ-01032,"NSI Structure 122615615, Fort Bend County, TX",29.559716,-95.799488
BRZ-01033,"NSI Structure 122485742, Fort Bend County, TX",29.571636,-95.781249
BRZ-01034,"NSI Structure 122488834, Fort Bend County, TX",29.550761,-95.794346
BRZ-01035,"NSI Structure 122585391, Fort Bend County, TX",29.694449,-95.75966
BRZ-01036,"NSI Structure 122619103, Fort Bend County, TX",29.656078,-95.701325
BRZ-01037,"NSI Structure 122455097, Fort Bend County, TX",29.651063,-95.660722
BRZ-01038,"NSI Structure 124058301, Harris County, TX",29.710031,-95.61444
BRZ-01039,"NSI Structure 122542304, Fort Bend County, TX",29.703425,-95.822428
BRZ-01040,"NSI Structure 123427633, Harris County, TX",29.699291,-95.648542
BRZ-01041,"NSI Structure 122554937, Fort Bend County, TX",29.536362,-95.736309
BRZ-01042,"NSI Structure 122566608, Fort Bend County, TX",29.695048,-95.676233
BRZ-01043,"NSI Structure 122557356, Fort Bend County, TX",29.546952,-95.771925
BRZ-01044,"NSI Structure 122460580, Fort Bend County, TX",29.625883,-95.697816
BRZ-01045,"NSI Structure 124364447, Harris County, TX",29.712229,-95.607815
BRZ-01046,"NSI Structure 122498277, Fort Bend County, TX",29.685069,-95.833751
BRZ-01047,"NSI Structure 122548330, Fort Bend County, TX",29.612494,-95.634685
BRZ-01048,"NSI Structure 123497353, Harris County, TX",29.683417,-95.63113
BRZ-01049,"NSI Structure 122565603, Fort Bend County, TX",29.664695,-95.650168
BRZ-01050,"NSI Structure 122448961, Fort Bend County, TX",29.641964,-95.653896
BRZ-01051,"NSI Structure 122567946, Fort Bend County, TX",29.691607,-95.697921
BRZ-01052,"NSI Structure 122569919, Fort Bend County, TX",29.598816,-95.751731
BRZ-01053,"NSI Structure 122563159, Fort Bend County, TX",29.705248,-95.87795
BRZ-01054,"NSI Structure 122584458, Fort Bend County, TX",29.699647,-95.728374
BRZ-01055,"NSI Structure 122462110, Fort Bend County, TX",29.694833,-95.69912
BRZ-01056,"NSI Structure 122665203, Fort Bend County, TX",29.605294,-95.606508
BRZ-01057,"NSI Structure 122476419, Fort Bend County, TX",29.696994,-95.744377
BRZ-01058,"NSI Structure 122625432, Fort Bend County, TX",29.522657,-95.744844
BRZ-01059,"NSI Structure 124759532, Harris County, TX",29.681099,-95.610392
BRZ-01060,"NSI Structure 122614860, Fort Bend County, TX",29.705886,-95.690522
BRZ-01061,"NSI Structure 122472967, Fort Bend County, TX",29.565212,-95.734297
BRZ-01062,"NSI Structure 123319477, Harris County, TX",29.7065,-95.628808
BRZ-01063,"NSI Structure 122616369, Fort Bend County, TX",29.611672,-95.625646
BRZ-01064,"NSI Structure 122626402, Fort Bend County, TX",29.499984,-95.770654
BRZ-01065,"NSI Structure 122486194, Fort Bend County, TX",29.713289,-95.786697
BRZ-01066,"NSI Structure 122640094, Fort Bend County, TX",29.460225,-95.808924
BRZ-01067,"NSI Structure 122547958, Fort Bend County, TX",29.644892,-95.630146
BRZ-01068,"NSI Structure 122471733, Fort Bend County, TX",29.647972,-95.735443
BRZ-01069,"NSI Structure 122603797, Fort Bend County, TX",29.70138,-95.811446
BRZ-01070,"NSI Structure 122473707, Fort Bend County, TX",29.564098,-95.747951
BRZ-01071,"NSI Structure 122599649, Fort Bend County, TX",29.630752,-95.644964
BRZ-01072,"NSI Structure 122476056, Fort Bend County, TX",29.591711,-95.750497
BRZ-01073,"NSI Structure 122520478, Fort Bend County, TX",29.686589,-95.649608
BRZ-01074,"NSI Structure 122591058, Fort Bend County, TX",29.543167,-95.789488
BRZ-01075,"NSI Structure 122475422, Fort Bend County, TX",29.63743,-95.74085
BRZ-01076,"NSI Structure 122542972, Fort Bend County, TX",29.701744,-95.83204
BRZ-01077,"NSI Structure 122574534, Fort Bend County, TX",29.666885,-95.626012
BRZ-01078,"NSI Structure 124759642, Harris County, TX",29.686319,-95.602884
BRZ-01079,"NSI Structure 122627127, Fort Bend County, TX",29.489053,-95.769
BRZ-01080,"NSI Structure 122521450, Fort Bend County, TX",29.585277,-95.662337
BRZ-01081,"NSI Structure 122530577, Fort Bend County, TX",29.702698,-95.736887
BRZ-01082,"NSI Structure 122682093, Fort Bend County, TX",29.593699,-95.613922
BRZ-01083,"NSI Structure 123510706, Harris County, TX",29.706005,-95.669583
BRZ-01084,"NSI Structure 122592619, Fort Bend County, TX",29.613565,-95.63318
BRZ-01085,"NSI Structure 122548636, Fort Bend County, TX",29.560253,-95.636895
BRZ-01086,"NSI Structure 122536728, Fort Bend County, TX",29.542392,-95.783758
BRZ-01087,"NSI Structure 122485251, Fort Bend County, TX",29.54568,-95.782294
BRZ-01088,"NSI Structure 122554453, Fort Bend County, TX",29.684529,-95.736879
BRZ-01089,"NSI Structure 122459110, Fort Bend County, TX",29.642111,-95.700935
BRZ-01090,"NSI Structure 122462955, Fort Bend County, TX",29.700874,-95.706682
BRZ-01091,"NSI Structure 122525236, Fort Bend County, TX",29.573351,-95.679802
BRZ-01092,"NSI Structure 122465779, Fort Bend County, TX",29.702248,-95.713316
BRZ-01093,"NSI Structure 123529407, Harris County, TX",29.700313,-95.636791
BRZ-01094,"NSI Structure 122593300, Fort Bend County, TX",29.695253,-95.66479
BRZ-01095,"NSI Structure 122695587, Fort Bend County, TX",29.584122,-95.609056
BRZ-01096,"NSI Structure 122599470, Fort Bend County, TX",29.599134,-95.633381
BRZ-01097,"NSI Structure 122591691, Fort Bend County, TX",29.717197,-95.820684
BRZ-01098,"NSI Structure 122695513, Fort Bend County, TX",29.594661,-95.608494
BRZ-01099,"NSI Structure 122636659, Fort Bend County, TX",29.497003,-95.764515
BRZ-01100,"NSI Structure 122565925, Fort Bend County, TX",29.678342,-95.658233
BRZ-01101,"NSI Structure 122479076, Fort Bend County, TX",29.687148,-95.751916
BRZ-01102,"NSI Structure 122635321, Fort Bend County, TX",29.516863,-95.711378
BRZ-01103,"NSI Structure 122593468, Fort Bend County, TX",29.566408,-95.676869
BRZ-01104,"NSI Structure 122600742, Fort Bend County, TX",29.600677,-95.753569
BRZ-01105,"NSI Structure 122572014, Fort Bend County, TX",29.689459,-95.796671
BRZ-01106,"NSI Structure 122494600, Fort Bend County, TX",29.698048,-95.823612
BRZ-01107,"NSI Structure 123341334, Harris County, TX",29.713552,-95.66845
BRZ-01108,"NSI Structure 122528304, Fort Bend County, TX",29.643055,-95.719737
BRZ-01109,"NSI Structure 122579617, Fort Bend County, TX",29.549357,-95.784396
BRZ-01110,"NSI Structure 122469408, Fort Bend County, TX",29.622973,-95.724494
BRZ-01111,"NSI Structure 122478092, Fort Bend County, TX",29.709483,-95.744603
BRZ-01112,"NSI Structure 122469305, Fort Bend County, TX",29.555247,-95.73691
BRZ-01113,"NSI Structure 122454404, Fort Bend County, TX",29.609752,-95.679007
BRZ-01114,"NSI Structure 123481803, Harris County, TX",29.693726,-95.636242
BRZ-01115,"NSI Structure 122470309, Fort Bend County, TX",29.649377,-95.731096
BRZ-01116,"NSI Structure 122526530, Fort Bend County, TX",29.56728,-95.690907
BRZ-01117,"NSI Structure 122452034, Fort Bend County, TX",29.592223,-95.673421
BRZ-01118,"NSI Structure 122578395, Fort Bend County, TX",29.599833,-95.748294
BRZ-01119,"NSI Structure 122487894, Fort Bend County, TX",29.574712,-95.800846
BRZ-01120,"NSI Structure 122450548, Fort Bend County, TX",29.674366,-95.658188
BRZ-01121,"NSI Structure 124168808, Harris County, TX",29.67033,-95.606667
BRZ-01122,"NSI Structure 122702511, Fort Bend County, TX",29.668538,-95.615938
BRZ-01123,"NSI Structure 123497220, Harris County, TX",29.680495,-95.63143
BRZ-01124,"NSI Structure 122602111, Fort Bend County, TX",29.557845,-95.656439
BRZ-01125,"NSI Structure 122566934, Fort Bend County, TX",29.614581,-95.689248
BRZ-01126,"NSI Structure 122531643, Fort Bend County, TX",29.537702,-95.727626
BRZ-01127,"NSI Structure 122483055, Fort Bend County, TX",29.636454,-95.766222
BRZ-01128,"NSI Structure 122644302, Fort Bend County, TX",29.526724,-95.730777
BRZ-01129,"NSI Structure 124061070, Harris County, TX",29.676739,-95.624913
BRZ-01130,"NSI Structure 122499828, Fort Bend County, TX",29.702772,-95.838566
BRZ-01131,"NSI Structure 122480158, Fort Bend County, TX",29.71217,-95.755431
BRZ-01132,"NSI Structure 122690573, Fort Bend County, TX",29.533895,-95.610605
BRZ-01133,"NSI Structure 122471004, Fort Bend County, TX",29.612194,-95.731126
BRZ-01134,"NSI Structure 122519667, Fort Bend County, TX",29.664156,-95.636225
BRZ-01135,"NSI Structure 122449786, Fort Bend County, TX",29.69183,-95.6596
BRZ-01136,"NSI Structure 122458228, Fort Bend County, TX",29.616395,-95.687907
BRZ-01137,"NSI Structure 122590043, Fort Bend County, TX",29.567142,-95.758081
BRZ-01138,"NSI Structure 122668175, Fort Bend County, TX",29.552544,-95.61341
BRZ-01139,"NSI Structure 123463679, Harris County, TX",29.696937,-95.659485
BRZ-01140,"NSI Structure 122477846, Fort Bend County, TX",29.685732,-95.762231
BRZ-01141,"NSI Structure 122549965, Fort Bend County, TX",29.596255,-95.661481
BRZ-01142,"NSI Structure 122616849, Fort Bend County, TX",29.705564,-95.789487
BRZ-01143,"NSI Structure 122629228, Fort Bend County, TX",29.526829,-95.821808
BRZ-01144,"NSI Structure 122579511, Fort Bend County, TX",29.704262,-95.780331
BRZ-01145,"NSI Structure 124737002, Harris County, TX",29.698397,-95.610938
BRZ-01146,"NSI Structure 122616752, Fort Bend County, TX",29.634635,-95.676021
BRZ-01147,"NSI Structure 122459008, Fort Bend County, TX",29.649321,-95.700916
BRZ-01148,"NSI Structure 122463245, Fort Bend County, TX",29.539853,-95.703422
BRZ-01149,"NSI Structure 122533222, Fort Bend County, TX",29.568471,-95.748923
BRZ-01150,"NSI Structure 122478059, Fort Bend County, TX",29.688614,-95.765066
BRZ-01151,"NSI Structure 122527630, Fort Bend County, TX",29.654654,-95.704563
BRZ-01152,"NSI Structure 122499051, Fort Bend County, TX",29.698184,-95.833253
BRZ-01153,"NSI Structure 122532043, Fort Bend County, TX",29.533268,-95.732012
BRZ-01154,"NSI Structure 122695380, Fort Bend County, TX",29.603397,-95.606436
BRZ-01155,"NSI Structure 122551886, Fort Bend County, TX",29.685337,-95.681704
BRZ-01156,"NSI Structure 122551743, Fort Bend County, TX",29.587977,-95.681867
BRZ-01157,"NSI Structure 122556702, Fort Bend County, TX",29.709605,-95.768929
BRZ-01158,"NSI Structure 122625643, Fort Bend County, TX",29.517692,-95.746478
BRZ-01159,"NSI Structure 122612251, Fort Bend County, TX",29.653641,-95.6848
BRZ-01160,"NSI Structure 122548502, Fort Bend County, TX",29.60893,-95.630571
BRZ-01161,"NSI Structure 124057465, Harris County, TX",29.716375,-95.614603
BRZ-01162,"NSI Structure 122482410, Fort Bend County, TX",29.65038,-95.762735
BRZ-01163,"NSI Structure 123316006, Harris County, TX",29.677537,-95.62352
BRZ-01164,"NSI Structure 123896061, Harris County, TX",29.694478,-95.622543
BRZ-01165,"NSI Structure 122575050, Fort Bend County, TX",29.599462,-95.634809
BRZ-01166,"NSI Structure 124736898, Harris County, TX",29.700689,-95.609085
BRZ-01167,"NSI Structure 122575501, Fort Bend County, TX",29.688503,-95.65569
