property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
NRIV-00181,"63 Richmond Tce, Coraki NSW",-29.027372,153.245123,0.9248,6.23,0,0,0.0,2.152,6.992,30,0.0,20.0,19.71
NRIV-00182,"193 Molesworth St, Coraki NSW",-29.028626,153.254803,0.0,0.0,0,0,0.0,0.0,14.866,30,0.0,0.0,0.0
NRIV-00183,"87 River Rd, Coraki NSW",-29.027463,153.264839,0.9489,5.37,0,0,0.0,2.098,9.788,30,0.0,20.0,19.71
NRIV-00184,"125 Bridge St, Coraki NSW",-29.027765,153.272633,1.0,5.9,0,0,0.0,2.522,7.41,30,0.0,20.0,19.73
NRIV-00185,"72 Bagotville Rd, Coraki NSW",-29.028323,153.281533,0.0,0.0,0,0,0.0,0.19,11.033,30,0.0,0.0,0.0
NRIV-00186,"3 Casino Rd, Coraki NSW",-29.026937,153.290772,0.0,0.0,0,0,0.0,0.0,26.369,30,0.0,0.0,0.0
NRIV-00187,"185 Codrington Rd, Coraki NSW",-29.02595,153.299176,1.0,1.22,0,0,0.0,0.44,1.304,30,0.0,20.0,19.69
NRIV-00188,"177 Molesworth St, Coraki NSW",-29.027788,153.311033,1.0,4.28,0,0,0.0,1.336,0.707,30,0.0,20.0,19.7
NRIV-00189,"203 River Rd, Woodburn NSW",-29.027158,153.31913,1.0,2.74,0,0,0.0,1.045,1.761,30,0.0,20.0,19.69
NRIV-00190,"178 Bridge St, Woodburn NSW",-29.02937,153.32722,1.0,3.0,0,0,0.0,1.289,4.934,30,0.0,20.0,19.7
NRIV-00191,"122 Casino Rd, Woodburn NSW",-29.028517,153.337826,1.0,3.72,0,0,0.0,1.771,4.077,30,0.0,20.0,19.7
NRIV-00192,"191 Casino Rd, Woodburn NSW",-29.027618,153.346369,1.0,4.59,0,0,0.0,2.171,2.258,30,0.0,20.0,19.71
NRIV-00193,"70 Mill Rd, Woodburn NSW",-29.028419,153.356645,1.0,5.92,0,0,0.0,2.056,1.081,30,0.0,20.0,19.71
NRIV-00194,"50 Pacific Hwy, Woodburn NSW",-29.028736,153.363483,1.0,6.83,0,0,0.0,2.195,3.351,30,0.0,20.0,19.72
NRIV-00195,"196 Wilson St, Woodburn NSW",-29.029264,153.37431,0.0378,8.79,1,0,0.0,0.1,1.927,30,0.0,20.0,19.69
NRIV-00196,"124 Mill Rd, Woodburn NSW",-29.029001,153.382199,1.0,2.62,0,0,0.0,2.637,10.169,30,0.0,20.0,19.73
NRIV-00197,"135 Bagotville Rd, Woodburn NSW",-29.026844,153.394406,0.0,0.0,0,0,0.0,0.0,44.082,30,0.0,0.0,0.0
NRIV-00198,"50 Mill Rd, Woodburn NSW",-29.02861,153.400069,0.0,0.0,0,0,0.0,0.0,5.112,30,0.0,0.0,0.0
NRIV-00199,"4 Wilson St, Woodburn NSW",-29.028832,153.409551,0.0,0.0,0,0,0.0,0.0,9.313,30,0.0,0.0,0.0
NRIV-00200,"14 Casino Rd, Broadwater NSW",-29.027605,153.419097,0.8995,7.42,0,0,0.0,2.968,8.036,30,0.0,20.0,19.74
NRIV-00201,"164 Molesworth St, Coraki NSW",-29.018251,153.201776,0.0,0.0,0,0,0.0,0.0,26.053,30,0.0,0.0,0.0
NRIV-00202,"73 Molesworth St, Coraki NSW",-29.019009,153.207216,0.0,0.0,1,0,0.0,0.0,42.54,30,0.0,0.0,0.0
NRIV-00203,"14 Mill Rd, Coraki NSW",-29.017504,153.217696,0.0,0.0,0,0,0.0,0.0,43.671,30,0.0,0.0,0.0
NRIV-00204,"211 Richmond Tce, Coraki NSW",-29.015655,153.227411,1.0,5.89,0,1,1.0,2.717,11.424,30,0.0,20.0,19.73
NRIV-00205,"162 Tuckombil Rd, Coraki NSW",-29.017817,153.234963,0.1716,2.26,0,0,0.0,0.57,15.87,30,0.0,20.0,19.69
NRIV-00206,"145 Mill Rd, Coraki NSW",-29.019205,153.24443,0.9937,8.51,0,0,0.0,2.325,2.907,30,0.0,20.0,19.72
NRIV-00207,"143 Codrington Rd, Coraki NSW",-29.019079,153.253993,1.0,2.27,0,0,0.0,1.829,11.528,30,0.0,20.0,19.71
NRIV-00208,"58 Casino Rd, Coraki NSW",-29.016994,153.26533,1.0,6.54,0,0,0.0,3.433,6.148,30,0.0,20.0,19.76
NRIV-00209,"77 Bagotville Rd, Coraki NSW",-29.017898,153.274967,0.0206,11.53,0,0,0.0,0.036,0.0,30,0.0,20.0,19.69
NRIV-00210,"159 River Rd, Coraki NSW",-29.015459,153.281722,1.0,9.11,0,0,0.4254,3.394,1.924,30,0.0,20.0,19.76
NRIV-00211,"196 Bridge St, Coraki NSW",-29.016981,153.292627,1.0,1.8,0,0,0.0,0.767,2.079,30,0.0,20.0,19.69
NRIV-00212,"21 Wyrallah Rd, Coraki NSW",-29.016917,153.299892,1.0,4.74,0,0,0.0,2.024,3.217,30,0.0,20.0,19.71
NRIV-00213,"41 River Rd, Coraki NSW",-29.01846,153.310208,1.0,4.62,0,0,0.0,1.437,1.476,30,0.0,20.0,19.7
NRIV-00214,"121 Mill Rd, Coraki NSW",-29.017785,153.319924,1.0,3.45,0,0,0.0,1.425,2.724,30,0.0,20.0,19.7
NRIV-00215,"73 Wilson St, Woodburn NSW",-29.019289,153.327486,1.0,4.09,0,0,0.0,1.882,4.436,30,0.0,20.0,19.71
NRIV-00216,"60 Mill Rd, Woodburn NSW",-29.015981,153.335785,1.0,3.17,0,0,0.0,1.893,4.157,30,0.0,20.0,19.71
NRIV-00217,"170 Bridge St, Woodburn NSW",-29.016268,153.347167,1.0,4.95,0,0,0.0,1.634,1.234,30,0.0,20.0,19.7
NRIV-00218,"166 Wyrallah Rd, Woodburn NSW",-29.017719,153.356012,0.7102,1.98,0,0,0.0,1.086,3.049,30,0.0,20.0,19.69
NRIV-00219,"19 River Rd, Woodburn NSW",-29.015786,153.366307,1.0,5.67,0,0,0.0,1.98,0.84,30,0.0,20.0,19.71
NRIV-00220,"192 Bagotville Rd, Woodburn NSW",-29.018756,153.373397,1.0,6.21,0,0,0.0,1.67,1.298,30,0.0,20.0,19.7
NRIV-00221,"120 Wilson St, Woodburn NSW",-29.015735,153.38309,1.0,3.27,0,0,0.0,2.229,7.352,30,0.0,20.0,19.72
NRIV-00222,"70 Casino Rd, Woodburn NSW",-29.018203,153.39211,0.0,0.0,0,0,0.0,0.038,50.5,30,0.0,0.0,0.0
NRIV-00223,"154 River Rd, Broadwater NSW",-29.017259,153.401418,0.0,0.0,0,0,0.0,0.0,24.35,30,0.0,0.0,0.0
NRIV-00224,"155 Mill Rd, Broadwater NSW",-29.015862,153.411771,0.4377,2.08,0,0,0.0,1.603,11.731,30,0.0,20.0,19.7
NRIV-00225,"173 Bagotville Rd, Broadwater NSW",-29.019316,153.418916,0.9016,2.28,0,0,0.0,1.406,8.277,30,0.0,20.0,19.7
NRIV-00226,"196 Tuckombil Rd, Coraki NSW",-29.006748,153.198083,0.0,0.0,0,0,0.0,0.0,28.373,30,0.0,0.0,0.0
NRIV-00227,"196 Wyrallah Rd, Coraki NSW",-29.005811,153.209472,0.975,2.88,0,0,0.0,1.491,2.527,30,0.0,20.0,19.7
NRIV-00228,"72 Wyrallah Rd, Coraki NSW",-29.007215,153.218939,1.0,3.21,0,0,0.0,1.603,3.73,30,0.0,20.0,19.7
NRIV-00229,"209 Molesworth St, Coraki NSW",-29.005109,153.227244,0.0,0.0,0,0,0.0,0.0,47.546,30,0.0,0.0,0.0
NRIV-00230,"105 Pacific Hwy, Coraki NSW",-29.005221,153.236547,0.0,0.0,0,0,0.0,0.0,68.344,30,0.0,0.0,0.0
NRIV-00231,"42 Pacific Hwy, Coraki NSW",-29.007813,153.244252,1.0,2.84,0,0,0.0,1.953,8.161,30,0.0,20.0,19.71
NRIV-00232,"170 Codrington Rd, Coraki NSW",-29.00745,153.254982,1.0,4.88,0,0,0.0,2.097,3.476,30,0.0,20.0,19.71
NRIV-00233,"117 Richmond Tce, Coraki NSW",-29.005843,153.264367,0.0,0.0,0,0,0.0,0.0,27.886,30,0.0,0.0,0.0
NRIV-00234,"198 Codrington Rd, Coraki NSW",-29.007839,153.272626,0.1842,0.0,0,0,0.0,0.167,0.183,30,0.0,0.0,0.0
NRIV-00235,"1 Tuckombil Rd, Coraki NSW",-29.005637,153.2838,0.6281,3.45,0,0,0.0,1.215,2.218,30,0.0,20.0,19.69
NRIV-00236,"14 Bridge St, Coraki NSW",-29.005619,153.291515,0.9091,3.38,0,0,0.0,0.885,2.827,30,0.0,20.0,19.69
NRIV-00237,"128 Tuckombil Rd, Coraki NSW",-29.007023,153.301324,1.0,3.41,0,0,0.0,1.218,2.36,30,0.0,20.0,19.69
NRIV-00238,"69 Casino Rd, Coraki NSW",-29.007329,153.308206,1.0,7.42,0,0,0.0,2.328,1.275,30,0.0,20.0,19.72
NRIV-00239,"179 Molesworth St, Coraki NSW",-29.008573,153.318319,1.0,2.84,0,0,0.0,1.622,3.138,30,0.0,20.0,19.7
NRIV-00240,"156 Bridge St, Woodburn NSW",-29.008611,153.330226,1.0,3.44,0,0,0.0,1.844,4.556,30,0.0,20.0,19.71
NRIV-00241,"4 Casino Rd, Woodburn NSW",-29.006258,153.336743,1.0,5.18,0,0,0.0,1.887,2.075,30,0.0,20.0,19.71
NRIV-00242,"216 Richmond Tce, Woodburn NSW",-29.007465,153.345565,1.0,4.33,0,0,0.0,2.354,4.678,30,0.0,20.0,19.72
NRIV-00243,"214 Wyrallah Rd, Woodburn NSW",-29.007251,153.354303,1.0,4.46,0,0,0.0,1.901,1.255,30,0.0,20.0,19.71
NRIV-00244,"131 Wilson St, Woodburn NSW",-29.007103,153.365866,0.3808,2.56,0,0,0.0,0.099,4.389,30,0.0,20.0,19.69
NRIV-00245,"121 Bridge St, Woodburn NSW",-29.008003,153.375506,0.8973,4.23,0,0,0.0,1.468,4.994,30,0.0,20.0,19.7
NRIV-00246,"49 Bagotville Rd, Broadwater NSW",-29.00727,153.381912,1.0,3.48,0,0,0.0,1.445,2.708,30,0.0,20.0,19.7
NRIV-00247,"18 Mill Rd, Broadwater NSW",-29.007064,153.394017,0.0,0.0,0,0,0.0,0.367,0.682,30,0.0,0.0,0.0
NRIV-00248,"88 Casino Rd, Broadwater NSW",-29.006006,153.403084,1.0,3.14,0,0,0.0,3.297,8.493,30,0.0,20.0,19.75
NRIV-00249,"186 Mill Rd, Broadwater NSW",-29.008028,153.408844,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.0
NRIV-00250,"169 Molesworth St, Broadwater NSW",-29.005747,153.42032,1.0,7.31,0,0,0.0,1.888,1.155,30,0.0,20.0,19.71
NRIV-00251,"124 Pacific Hwy, Coraki NSW",-28.995313,153.199786,0.5954,3.48,0,0,0.0,1.306,9.929,30,0.0,20.0,19.7
NRIV-00252,"97 Molesworth St, Coraki NSW",-28.997444,153.210218,0.3746,4.35,0,0,0.0,2.062,13.172,30,0.0,20.0,19.71
NRIV-00253,"179 Bridge St, Coraki NSW",-28.995043,153.219812,0.1223,5.31,0,0,0.0,0.269,14.183,30,0.0,20.0,19.69
NRIV-00254,"199 Codrington Rd, Coraki NSW",-28.996487,153.226434,0.9904,4.06,0,0,0.0,1.725,6.913,30,0.0,20.0,19.7
NRIV-00255,"181 Codrington Rd, Coraki NSW",-28.9986,153.237645,1.0,2.03,0,0,0.0,0.956,1.613,30,0.0,20.0,19.69
NRIV-00256,"211 Tuckombil Rd, Coraki NSW",-28.99723,153.246488,1.0,2.42,0,0,0.0,1.255,3.476,30,0.0,20.0,19.7
NRIV-00257,"10 Wyrallah Rd, Coraki NSW",-28.994851,153.254981,1.0,3.02,0,0,0.0,2.145,7.047,30,0.0,20.0,19.71
NRIV-00258,"26 Molesworth St, Coraki NSW",-28.996765,153.264527,0.0,0.0,1,0,0.0,0.0,13.417,30,0.0,0.0,0.0
NRIV-00259,"4 Wilson St, Coraki NSW",-28.998375,153.274975,0.1373,2.19,0,0,0.0,0.868,7.57,30,0.0,20.0,19.69
NRIV-00260,"40 Richmond Tce, Coraki NSW",-28.998198,153.283984,0.0,0.0,0,0,0.0,0.0,7.769,30,0.0,0.0,0.0
NRIV-00261,"87 Bagotville Rd, Coraki NSW",-28.996896,153.293543,0.0,0.0,0,0,0.0,0.0,7.59,30,0.0,0.0,0.0
NRIV-00262,"219 Pacific Hwy, Coraki NSW",-28.996003,153.301433,0.0,0.0,0,0,0.0,0.0,17.849,30,0.0,0.0,0.0
NRIV-00263,"98 Pacific Hwy, Coraki NSW",-28.995365,153.311437,0.9833,3.42,0,0,0.0,1.398,2.518,30,0.0,20.0,19.7
NRIV-00264,"125 Casino Rd, Coraki NSW",-28.996267,153.320716,0.3414,2.83,0,0,0.0,0.48,4.713,30,0.0,20.0,19.69
NRIV-00265,"162 Tuckombil Rd, Coraki NSW",-28.998631,153.326607,1.0,2.07,0,0,0.0,1.04,3.123,30,0.0,20.0,19.69
NRIV-00266,"192 Richmond Tce, Woodburn NSW",-28.99509,153.33949,0.8699,0.99,0,0,0.0,2.921,6.151,30,0.0,20.0,19.74
NRIV-00267,"163 Wilson St, Woodburn NSW",-28.997038,153.34506,1.0,3.01,0,0,0.0,1.915,2.008,30,0.0,20.0,19.71
NRIV-00268,"178 Mill Rd, Woodburn NSW",-28.995284,153.355608,1.0,3.15,0,0,0.0,1.215,3.286,30,0.0,20.0,19.69
NRIV-00269,"204 River Rd, Broadwater NSW",-28.99516,153.363184,0.0,0.0,0,0,0.0,0.0,44.347,30,0.0,0.0,0.0
NRIV-00270,"38 Bridge St, Broadwater NSW",-28.997601,153.373666,1.0,1.97,0,0,0.0,1.03,3.799,30,0.0,20.0,19.69
NRIV-00271,"203 Wyrallah Rd, Broadwater NSW",-28.99665,153.383597,0.0,0.0,0,0,0.0,0.0,15.281,30,0.0,0.0,0.0
NRIV-00272,"98 Bagotville Rd, Broadwater NSW",-28.998094,153.390816,0.0981,2.79,0,0,0.0,0.641,5.089,30,0.0,20.0,19.69
NRIV-00273,"150 Wyrallah Rd, Broadwater NSW",-28.996042,153.401657,1.0,2.86,0,0,0.0,2.027,5.983,30,0.0,20.0,19.71
NRIV-00274,"118 Mill Rd, Broadwater NSW",-28.997845,153.411385,0.0,0.0,0,0,0.0,0.0,51.194,30,0.0,0.0,0.0
NRIV-00275,"120 Mill Rd, Broadwater NSW",-28.996107,153.421596,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.0
NRIV-00276,"114 Pacific Hwy, Coraki NSW",-28.985741,153.198632,0.0,0.0,0,0,0.0732,0.0,16.337,30,0.0,0.0,0.0
NRIV-00277,"109 Wilson St, Coraki NSW",-28.984501,153.208363,0.4463,3.37,0,0,0.2961,1.043,5.474,30,0.0,20.0,19.69
NRIV-00278,"51 Codrington Rd, Coraki NSW",-28.987451,153.219715,0.9018,3.65,0,0,0.0819,4.818,23.911,30,0.0,20.0,19.83
NRIV-00279,"98 Bagotville Rd, Coraki NSW",-28.985038,153.225927,1.0,5.19,0,1,0.998,2.347,10.651,30,0.0,20.0,19.72
NRIV-00280,"180 Mill Rd, Coraki NSW",-28.987016,153.23585,1.0,5.69,0,1,1.0,2.193,5.094,30,0.0,20.0,19.72
NRIV-00281,"102 Mill Rd, Coraki NSW",-28.988364,153.247153,1.0,4.45,0,0,0.0,1.276,1.237,30,0.0,20.0,19.7
NRIV-00282,"200 Wilson St, Coraki NSW",-28.988419,153.25646,1.0,8.35,0,0,0.0,2.635,8.019,30,0.0,20.0,19.73
NRIV-00283,"191 Molesworth St, Coraki NSW",-28.984557,153.265809,0.7423,4.23,0,0,0.0,2.302,6.62,30,0.0,20.0,19.72
NRIV-00284,"199 Bridge St, Coraki NSW",-28.98512,153.274945,1.0,2.83,0,0,0.3796,0.971,2.098,30,0.0,20.0,19.69
NRIV-00285,"163 Bridge St, Coraki NSW",-28.986023,153.281909,1.0,3.39,0,0,0.0,1.312,1.812,30,0.0,20.0,19.7
NRIV-00286,"185 Tuckombil Rd, Coraki NSW",-28.985968,153.292378,0.2265,0.06,0,0,0.0,0.343,14.602,30,0.0,19.75,19.69
NRIV-00287,"25 Tuckombil Rd, Coraki NSW",-28.985728,153.29938,1.0,5.24,0,0,0.0,2.222,9.346,30,0.0,20.0,19.72
NRIV-00288,"113 River Rd, Coraki NSW",-28.985866,153.309236,0.795,3.6,0,0,0.0,1.884,7.017,30,0.0,20.0,19.71
NRIV-00289,"24 Mill Rd, Coraki NSW",-28.986133,153.320096,0.0,0.0,0,0,0.0,0.0,38.538,30,0.0,0.0,0.0
NRIV-00290,"52 Wyrallah Rd, Coraki NSW",-28.987145,153.327995,1.0,3.17,0,0,0.0,1.045,1.299,30,0.0,20.0,19.69
NRIV-00291,"94 Casino Rd, Coraki NSW",-28.985306,153.339006,1.0,3.13,0,0,0.0,2.347,6.076,30,0.0,20.0,19.72
NRIV-00292,"43 Mill Rd, Broadwater NSW",-28.986444,153.345757,1.0,2.15,0,0,0.0,1.736,1.86,30,0.0,20.0,19.7
NRIV-00293,"207 Mill Rd, Broadwater NSW",-28.984795,153.35761,1.0,7.64,0,0,0.0,2.759,4.109,30,0.0,20.0,19.73
NRIV-00294,"30 Molesworth St, Broadwater NSW",-28.985465,153.364355,0.9271,7.18,0,0,0.0,2.429,3.597,30,0.0,20.0,19.72
NRIV-00295,"58 Tuckombil Rd, Broadwater NSW",-28.9846,153.37273,1.0,3.89,0,0,0.0,2.733,4.931,30,0.0,20.0,19.73
NRIV-00296,"217 Casino Rd, Broadwater NSW",-28.985555,153.385253,1.0,1.59,0,0,0.0,2.23,9.146,30,0.0,20.0,19.72
NRIV-00297,"4 Mill Rd, Broadwater NSW",-28.986989,153.393663,1.0,4.17,0,0,0.0,2.202,4.596,30,0.0,20.0,19.72
NRIV-00298,"173 Wilson St, Broadwater NSW",-28.986305,153.401486,0.0,0.0,0,0,0.0,0.0,11.865,30,0.0,0.0,0.0
NRIV-00299,"211 Tuckombil Rd, Broadwater NSW",-28.985762,153.411172,0.0,0.0,0,0,0.0,0.0,51.503,30,0.0,0.0,0.0
NRIV-00300,"60 Molesworth St, Broadwater NSW",-28.98469,153.418433,0.0,0.0,0,0,0.0,0.0,22.253,30,0.0,0.0,0.0
NRIV-00301,"144 Pacific Hwy, Coraki NSW",-28.978029,153.201537,0.0,0.0,0,1,0.4928,0.0,7.463,30,0.0,0.0,0.0
NRIV-00302,"17 Tuckombil Rd, Coraki NSW",-28.974468,153.208052,0.0,0.0,0,0,0.0,0.0,20.89,30,0.0,0.0,0.0
NRIV-00303,"78 Tuckombil Rd, Coraki NSW",-28.974834,153.219971,0.0,0.0,0,0,0.0,0.0,34.032,30,0.0,0.0,0.0
NRIV-00304,"10 Mill Rd, Coraki NSW",-28.976496,153.226059,0.0,0.0,0,0,0.0,0.0,73.527,30,0.0,0.0,0.0
NRIV-00305,"61 Casino Rd, Coraki NSW",-28.974145,153.235131,0.0,0.0,0,0,0.0,0.0,60.629,30,0.0,0.0,0.0
NRIV-00306,"172 Wilson St, Coraki NSW",-28.977586,153.245648,0.9892,2.54,0,0,0.0,0.868,2.141,30,0.0,20.0,19.69
NRIV-00307,"151 Wilson St, Coraki NSW",-28.975343,153.255161,0.0238,2.04,0,0,0.0,0.094,9.479,30,0.0,20.0,19.69
NRIV-00308,"168 Richmond Tce, Coraki NSW",-28.975223,153.265708,0.0,0.0,0,0,0.0,0.0,55.562,30,0.0,0.0,0.0
NRIV-00309,"72 River Rd, Coraki NSW",-28.974794,153.273796,0.0,0.0,0,0,0.1955,0.0,63.321,30,0.0,0.0,0.0
NRIV-00310,"114 Bridge St, Coraki NSW",-28.975368,153.281369,0.5875,2.3,0,0,0.0,0.498,3.739,30,0.0,20.0,19.69
NRIV-00311,"176 Pacific Hwy, Coraki NSW",-28.974707,153.290064,0.4214,2.23,0,0,0.0,0.771,13.434,30,0.0,20.0,19.69
NRIV-00312,"92 River Rd, Coraki NSW",-28.975951,153.302745,0.2725,12.84,0,0,0.0,0.598,2.362,30,0.0,20.0,19.69
NRIV-00313,"32 Molesworth St, Coraki NSW",-28.976536,153.308759,0.0,0.0,0,0,0.0,0.0,7.072,30,0.0,0.0,0.0
NRIV-00314,"164 Bagotville Rd, Coraki NSW",-28.977762,153.318015,0.795,3.83,0,0,0.0,1.477,3.823,30,0.0,20.0,19.7
NRIV-00315,"86 Bridge St, Coraki NSW",-28.974245,153.326536,0.0,0.0,0,0,0.0,0.0,61.051,30,0.0,0.0,0.0
NRIV-00316,"53 Richmond Tce, Broadwater NSW",-28.974174,153.338648,1.0,3.95,0,0,0.0,1.208,0.614,30,0.0,20.0,19.69
NRIV-00317,"151 Bridge St, Broadwater NSW",-28.97481,153.346883,1.0,4.15,0,0,0.0,1.313,3.848,30,0.0,20.0,19.7
NRIV-00318,"199 Wyrallah Rd, Broadwater NSW",-28.974877,153.354765,1.0,6.59,0,0,0.0,3.419,4.878,30,0.0,20.0,19.76
NRIV-00319,"71 Wyrallah Rd, Broadwater NSW",-28.974974,153.365384,0.0,0.0,0,0,0.0,0.0,10.463,30,0.0,0.0,0.0
NRIV-00320,"205 Wyrallah Rd, Broadwater NSW",-28.974179,153.374328,1.0,3.37,0,0,0.0,1.364,1.719,30,0.0,20.0,19.7
NRIV-00321,"34 River Rd, Broadwater NSW",-28.977689,153.384799,0.0,0.0,0,0,0.0,0.0,23.793,30,0.0,0.0,0.0
NRIV-00322,"151 Pacific Hwy, Broadwater NSW",-28.976696,153.393654,0.0,0.0,0,0,0.0,0.0,14.56,30,0.0,0.0,0.0
NRIV-00323,"33 Wilson St, Broadwater NSW",-28.978066,153.400728,0.1495,4.25,0,0,0.0,0.075,10.776,30,0.0,20.0,19.69
NRIV-00324,"17 Molesworth St, Broadwater NSW",-28.976445,153.409288,0.0,0.0,0,0,0.0,0.0,53.531,30,0.0,0.0,0.0
NRIV-00325,"152 Richmond Tce, Broadwater NSW",-28.976336,153.419448,0.0,0.0,0,0,0.0,0.0,38.093,30,0.0,0.0,0.0
NRIV-00326,"158 River Rd, Tuncester NSW",-28.965998,153.198886,0.0,0.0,0,0,0.0,0.0,8.248,30,0.0,0.0,0.0
NRIV-00327,"169 Casino Rd, Tuncester NSW",-28.964897,153.210802,0.0,0.0,0,0,0.0,0.0,37.116,30,0.0,0.0,0.0
NRIV-00328,"8 River Rd, Tuncester NSW",-28.9666,153.218907,1.0,2.16,0,0,0.0,0.56,1.722,30,0.0,20.0,19.69
NRIV-00329,"110 Tuckombil Rd, Bungawalbin NSW",-28.963812,153.228889,0.0,0.0,0,1,0.8023,0.0,4.386,30,0.0,0.0,0.0
NRIV-00330,"114 Richmond Tce, Bungawalbin NSW",-28.967375,153.237516,1.0,1.77,0,0,0.3916,0.68,2.324,30,0.0,20.0,19.69
NRIV-00331,"38 Richmond Tce, Bungawalbin NSW",-28.964209,153.245122,1.0,1.65,0,0,0.0,0.703,2.531,30,0.0,20.0,19.69
NRIV-00332,"150 Casino Rd, Bungawalbin NSW",-28.967302,153.255497,0.5171,3.22,0,0,0.0,0.805,6.429,30,0.0,20.0,19.69
NRIV-00333,"153 Casino Rd, Bungawalbin NSW",-28.964958,153.26369,0.0494,3.17,0,0,0.0,0.061,7.829,30,0.0,20.0,19.69
NRIV-00334,"111 Richmond Tce, Bungawalbin NSW",-28.966627,153.273356,0.7326,1.77,0,0,0.0,1.013,5.064,30,0.0,20.0,19.69
NRIV-00335,"168 Tuckombil Rd, Bungawalbin NSW",-28.964634,153.280958,0.0,0.0,0,0,0.0,0.0,13.167,30,0.0,0.0,0.0
NRIV-00336,"56 Codrington Rd, Bungawalbin NSW",-28.964296,153.291872,1.0,2.16,0,0,0.0,1.038,2.422,30,0.0,20.0,19.69
NRIV-00337,"87 Molesworth St, Bungawalbin NSW",-28.966,153.299747,0.9729,3.46,0,0,0.0,1.858,3.947,30,0.0,20.0,19.71
NRIV-00338,"81 Codrington Rd, Bungawalbin NSW",-28.966212,153.310918,0.2501,3.07,0,0,0.0,0.311,3.571,30,0.0,20.0,19.69
NRIV-00339,"40 Tuckombil Rd, Bungawalbin NSW",-28.966556,153.318186,0.4006,4.06,0,0,0.0,0.999,3.088,30,0.0,20.0,19.69
NRIV-00340,"213 Richmond Tce, Bungawalbin NSW",-28.964115,153.326602,0.0,0.0,0,0,0.0,0.0,17.134,30,0.0,0.0,0.0
NRIV-00341,"190 Pacific Hwy, Bungawalbin NSW",-28.967434,153.335886,0.0,0.0,0,0,0.0,0.0,5.095,30,0.0,0.0,0.0
NRIV-00342,"151 Casino Rd, Broadwater NSW",-28.964559,153.346892,0.1579,4.85,0,0,0.0,0.18,7.313,30,0.0,20.0,19.69
NRIV-00343,"106 Pacific Hwy, Broadwater NSW",-28.96556,153.356513,0.1597,1.06,0,0,0.0,0.225,12.661,30,0.0,20.0,19.69
NRIV-00344,"109 Wilson St, Broadwater NSW",-28.964312,153.366765,0.412,4.69,0,0,0.0,1.527,9.091,30,0.0,20.0,19.7
NRIV-00345,"80 Pacific Hwy, Broadwater NSW",-28.967601,153.373317,0.0,0.0,0,0,0.0,0.0,29.169,30,0.0,0.0,0.0
NRIV-00346,"40 Tuckombil Rd, Broadwater NSW",-28.967392,153.383363,0.0,0.0,0,0,0.0,0.0,22.786,30,0.0,0.0,0.0
NRIV-00347,"90 Casino Rd, Broadwater NSW",-28.965878,153.393889,0.0,0.0,0,1,0.2402,0.0,3.864,30,0.0,0.0,0.0
NRIV-00348,"147 Bridge St, Broadwater NSW",-28.966336,153.402717,0.0,0.0,0,0,0.0,0.0,91.261,30,0.0,0.0,0.0
NRIV-00349,"197 Bagotville Rd, Broadwater NSW",-28.964578,153.412214,0.0,0.0,0,0,0.0,0.0,130.002,30,0.0,0.0,0.0
NRIV-00350,"7 Bagotville Rd, Broadwater NSW",-28.965352,153.420571,0.0,0.0,0,0,0.0,0.0,145.329,30,0.0,0.0,0.0
NRIV-00351,"69 River Rd, Tuncester NSW",-28.953768,153.201318,0.0,0.0,0,0,0.0,0.0,18.864,30,0.0,0.0,0.0
NRIV-00352,"80 Pacific Hwy, Tuncester NSW",-28.956762,153.209977,0.0,0.0,0,1,0.0,0.0,13.749,30,0.0,0.0,0.0
NRIV-00353,"37 Bagotville Rd, Tuncester NSW",-28.95608,153.217059,0.0,0.0,0,1,0.0,0.0,12.248,30,0.0,0.0,0.0
NRIV-00354,"190 Tuckombil Rd, Tuncester NSW",-28.954854,153.225778,0.2402,2.25,0,0,0.0,0.024,1.809,30,0.0,20.0,19.69
NRIV-00355,"136 Bridge St, Bungawalbin NSW",-28.953597,153.235034,0.0,0.0,0,1,0.0,0.0,5.156,30,0.0,0.0,0.0
NRIV-00356,"41 Pacific Hwy, Bungawalbin NSW",-28.955979,153.245648,0.0,0.0,0,0,0.0,0.0,2.874,30,0.0,0.0,0.0
NRIV-00357,"146 Bagotville Rd, Bungawalbin NSW",-28.956237,153.254298,0.6793,3.78,0,0,0.0,0.86,3.54,30,0.0,20.0,19.69
NRIV-00358,"41 Bagotville Rd, Bungawalbin NSW",-28.957144,153.262377,0.6437,2.97,0,0,0.0,0.724,2.384,30,0.0,20.0,19.69
NRIV-00359,"114 Tuckombil Rd, Bungawalbin NSW",-28.957285,153.27166,0.0,0.0,0,0,0.0,0.0,14.758,30,0.0,0.0,0.0
NRIV-00360,"107 Mill Rd, Bungawalbin NSW",-28.955788,153.282928,1.0,1.56,0,0,0.0,0.521,1.377,30,0.0,20.0,19.69
NRIV-00361,"89 Codrington Rd, Bungawalbin NSW",-28.956622,153.291716,0.0,0.0,0,0,0.0,0.0,16.494,30,0.0,0.0,0.0
