property_id,address,latitude,longitude
NRIV-00365,"196 Mill Rd, Bungawalbin NSW",-28.953703,153.329403
NRIV-00366,"128 Wilson St, Bungawalbin NSW",-28.956326,153.33598
NRIV-00367,"137 Wilson St, Broadwater NSW",-28.955761,153.345183
NRIV-00368,"172 Pacific Hwy, Broadwater NSW",-28.956563,153.356068
NRIV-00369,"11 Codrington Rd, Broadwater NSW",-28.957196,153.366447
NRIV-00370,"81 Bagotville Rd, Broadwater NSW",-28.957409,153.375851
NRIV-00371,"164 Codrington Rd, Broadwater NSW",-28.955767,153.382951
NRIV-00372,"84 Wyrallah Rd, Broadwater NSW",-28.956326,153.39212
NRIV-00373,"213 Wilson St, Broadwater NSW",-28.954279,153.402139
NRIV-00374,"217 Richmond Tce, Broadwater NSW",-28.953805,153.409186
NRIV-00375,"135 Richmond Tce, Broadwater NSW",-28.956511,153.420355
NRIV-00376,"87 Bridge St, Tuncester NSW",-28.945578,153.199241
NRIV-00377,"131 Tuckombil Rd, Tuncester NSW",-28.945829,153.207839
NRIV-00378,"199 Pacific Hwy, Tuncester NSW",-28.946705,153.218373
NRIV-00379,"166 Wyrallah Rd, Tuncester NSW",-28.945757,153.229333
NRIV-00380,"51 Wyrallah Rd, Tuncester NSW",-28.946216,153.235252
NRIV-00381,"168 Richmond Tce, Bungawalbin NSW",-28.944752,153.246874
NRIV-00382,"127 Molesworth St, Bungawalbin NSW",-28.946453,153.256091
NRIV-00383,"115 Tuckombil Rd, Bungawalbin NSW",-28.944144,153.265206
NRIV-00384,"163 Bagotville Rd, Bungawalbin NSW",-28.943465,153.273591
NRIV-00385,"81 Wyrallah Rd, Bungawalbin NSW",-28.945868,153.284384
NRIV-00386,"162 Mill Rd, Bungawalbin NSW",-28.945402,153.291542
NRIV-00387,"91 Casino Rd, Bungawalbin NSW",-28.943976,153.301199
NRIV-00388,"10 River Rd, Bungawalbin NSW",-28.946865,153.309847
NRIV-00389,"166 Richmond Tce, Bungawalbin NSW",-28.945686,153.318315
NRIV-00390,"119 Bagotville Rd, Bungawalbin NSW",-28.944701,153.328362
NRIV-00391,"11 Molesworth St, Bungawalbin NSW",-28.944944,153.338667
NRIV-00392,"49 Pacific Hwy, Broadwater NSW",-28.943525,153.346953
NRIV-00393,"16 Molesworth St, Broadwater NSW",-28.944741,153.355839
NRIV-00394,"88 Wilson St, Broadwater NSW",-28.946747,153.366597
NRIV-00395,"11 Bridge St, Broadwater NSW",-28.946824,153.374751
NRIV-00396,"135 Casino Rd, Broadwater NSW",-28.944331,153.385297
NRIV-00397,"73 Codrington Rd, Broadwater NSW",-28.944722,153.391956
NRIV-00398,"154 River Rd, Broadwater NSW",-28.945526,153.40102
NRIV-00399,"17 Pacific Hwy, Broadwater NSW",-28.944004,153.411423
NRIV-00400,"73 Mill Rd, Broadwater NSW",-28.946783,153.420714
NRIV-00401,"155 Wyrallah Rd, Tuncester NSW",-28.933944,153.200626
NRIV-00402,"37 Pacific Hwy, Tuncester NSW",-28.935505,153.209498
NRIV-00403,"170 Codrington Rd, Tuncester NSW",-28.935598,153.218958
NRIV-00404,"22 Mill Rd, Tuncester NSW",-28.936323,153.228335
NRIV-00405,"85 Wyrallah Rd, Tuncester NSW",-28.934603,153.237241
NRIV-00406,"190 Tuckombil Rd, Tuncester NSW",-28.934158,153.247149
NRIV-00407,"172 Codrington Rd, Bungawalbin NSW",-28.933189,153.253374
NRIV-00408,"80 Wyrallah Rd, Bungawalbin NSW",-28.934805,153.26224
NRIV-00409,"197 Molesworth St, Bungawalbin NSW",-28.933034,153.2727
NRIV-00410,"40 Richmond Tce, Bungawalbin NSW",-28.936071,153.2845
NRIV-00411,"130 Casino Rd, Bungawalbin NSW",-28.935656,153.292819
NRIV-00412,"10 Tuckombil Rd, Bungawalbin NSW",-28.933498,153.302368
NRIV-00413,"34 Bagotville Rd, Bungawalbin NSW",-28.935492,153.311065
NRIV-00414,"213 Wilson St, Bungawalbin NSW",-28.935332,153.317816
NRIV-00415,"43 Wilson St, Bungawalbin NSW",-28.933754,153.32957
NRIV-00416,"174 Wilson St, Bungawalbin NSW",-28.935088,153.337143
NRIV-00417,"73 Wilson St, Broadwater NSW",-28.935889,153.346443
NRIV-00418,"62 Mill Rd, Broadwater NSW",-28.933704,153.354769
NRIV-00419,"214 Bridge St, Broadwater NSW",-28.932976,153.366137
NRIV-00420,"113 Molesworth St, Broadwater NSW",-28.935367,153.375955
NRIV-00421,"129 Casino Rd, Broadwater NSW",-28.933761,153.384446
NRIV-00422,"52 Bagotville Rd, Broadwater NSW",-28.935164,153.391148
NRIV-00423,"165 Molesworth St, Broadwater NSW",-28.936285,153.400667
NRIV-00424,"27 Wilson St, Broadwater NSW",-28.933342,153.411051
NRIV-00425,"73 Richmond Tce, Broadwater NSW",-28.933455,153.421405
NRIV-00426,"132 Wyrallah Rd, Tuncester NSW",-28.923464,153.199091
NRIV-00427,"57 Molesworth St, Tuncester NSW",-28.923192,153.207534
NRIV-00428,"107 River Rd, Tuncester NSW",-28.922978,153.220055
NRIV-00429,"99 Richmond Tce, Tuncester NSW",-28.92493,153.226996
NRIV-00430,"26 Wilson St, Tuncester NSW",-28.925016,153.234779
NRIV-00431,"36 River Rd, Tuncester NSW",-28.923916,153.246999
NRIV-00432,"179 Wyrallah Rd, Tuncester NSW",-28.925369,153.256319
NRIV-00433,"158 River Rd, Bungawalbin NSW",-28.923481,153.264043
NRIV-00434,"56 Wyrallah Rd, Bungawalbin NSW",-28.922893,153.271409
NRIV-00435,"136 Codrington Rd, Bungawalbin NSW",-28.924321,153.283409
NRIV-00436,"78 Richmond Tce, Bungawalbin NSW",-28.926071,153.290819
NRIV-00437,"204 Bagotville Rd, Bungawalbin NSW",-28.926325,153.300513
NRIV-00438,"128 Bagotville Rd, Bungawalbin NSW",-28.924688,153.308443
NRIV-00439,"148 Bridge St, Bungawalbin NSW",-28.924372,153.319694
NRIV-00440,"1 Bagotville Rd, Bungawalbin NSW",-28.923642,153.327498
NRIV-00441,"48 Tuckombil Rd, Bungawalbin NSW",-28.925105,153.337783
NRIV-00442,"93 Richmond Tce, Bungawalbin NSW",-28.923843,153.346761
NRIV-00443,"202 Casino Rd, Broadwater NSW",-28.922703,153.35601
NRIV-00444,"121 River Rd, Broadwater NSW",-28.9243,153.364562
NRIV-00445,"65 Wilson St, Broadwater NSW",-28.923973,153.376091
NRIV-00446,"89 Bridge St, Broadwater NSW",-28.926451,153.384487
NRIV-00447,"198 Bagotville Rd, Broadwater NSW",-28.923584,153.393013
NRIV-00448,"12 Pacific Hwy, Broadwater NSW",-28.923575,153.400997
NRIV-00449,"45 Tuckombil Rd, Broadwater NSW",-28.924332,153.412087
NRIV-00450,"162 Wyrallah Rd, Broadwater NSW",-28.924658,153.420782
NRIV-00451,"199 Molesworth St, Tuncester NSW",-28.912948,153.198252
NRIV-00452,"203 Bridge St, Tuncester NSW",-28.916046,153.207973
NRIV-00453,"80 Casino Rd, Tuncester NSW",-28.91265,153.217596
NRIV-00454,"122 Mill Rd, Tuncester NSW",-28.914601,153.228762
NRIV-00455,"74 Pacific Hwy, Tuncester NSW",-28.916047,153.237254
NRIV-00456,"168 Pacific Hwy, Tuncester NSW",-28.912745,153.244025
NRIV-00457,"112 Codrington Rd, Tuncester NSW",-28.915101,153.256197
NRIV-00458,"99 Pacific Hwy, Tuncester NSW",-28.91322,153.265745
NRIV-00459,"128 Pacific Hwy, Bungawalbin NSW",-28.912299,153.273318
NRIV-00460,"206 Richmond Tce, Bungawalbin NSW",-28.912496,153.282577
NRIV-00461,"155 Wyrallah Rd, Bungawalbin NSW",-28.913285,153.289982
NRIV-00462,"21 Pacific Hwy, Bungawalbin NSW",-28.914012,153.300118
NRIV-00463,"155 Wilson St, Bungawalbin NSW",-28.91355,153.309226
NRIV-00464,"90 Molesworth St, Bungawalbin NSW",-28.914489,153.319926
NRIV-00465,"91 Bagotville Rd, Bungawalbin NSW",-28.916024,153.329813
NRIV-00466,"203 River Rd, Bungawalbin NSW",-28.912201,153.336598
NRIV-00467,"94 Casino Rd, Bungawalbin NSW",-28.915893,153.347217
NRIV-00468,"8 Wyrallah Rd, Broadwater NSW",-28.912989,153.356551
NRIV-00469,"113 River Rd, Broadwater NSW",-28.912799,153.365712
NRIV-00470,"166 Pacific Hwy, Broadwater NSW",-28.915689,153.373111
NRIV-00471,"9 Bagotville Rd, Broadwater NSW",-28.914745,153.385131
NRIV-00472,"95 Pacific Hwy, Broadwater NSW",-28.91558,153.3923
NRIV-00473,"36 Casino Rd, Broadwater NSW",-28.914418,153.399974
NRIV-00474,"72 Bridge St, Broadwater NSW",-28.914726,153.410091
NRIV-00475,"48 Molesworth St, Broadwater NSW",-28.912351,153.418104
NRIV-00476,"31 Mill Rd, Tuncester NSW",-28.9038,153.201654
NRIV-00477,"55 Bagotville Rd, Tuncester NSW",-28.902771,153.209983
NRIV-00478,"126 Bridge St, Tuncester NSW",-28.904729,153.219999
NRIV-00479,"116 Wyrallah Rd, Tuncester NSW",-28.90538,153.228911
NRIV-00480,"23 Tuckombil Rd, Tuncester NSW",-28.902276,153.236447
NRIV-00481,"171 Pacific Hwy, Tuncester NSW",-28.902001,153.24778
NRIV-00482,"75 Mill Rd, Tuncester NSW",-28.903033,153.2552
NRIV-00483,"180 Tuckombil Rd, Tuncester NSW",-28.902466,153.265014
NRIV-00484,"58 Richmond Tce, Tuncester NSW",-28.905175,153.272779
NRIV-00485,"61 Molesworth St, Bungawalbin NSW",-28.90193,153.283668
NRIV-00486,"95 Molesworth St, Bungawalbin NSW",-28.905766,153.291883
NRIV-00487,"157 Richmond Tce, Bungawalbin NSW",-28.902656,153.30104
NRIV-00488,"184 Wilson St, Bungawalbin NSW",-28.905608,153.309593
NRIV-00489,"105 Bagotville Rd, Bungawalbin NSW",-28.903956,153.31881
NRIV-00490,"165 Richmond Tce, Bungawalbin NSW",-28.905576,153.330223
NRIV-00491,"89 Wyrallah Rd, Bungawalbin NSW",-28.904071,153.33822
NRIV-00492,"164 Bagotville Rd, Bungawalbin NSW",-28.902359,153.347788
NRIV-00493,"111 Casino Rd, Broadwater NSW",-28.905143,153.357698
NRIV-00494,"32 Casino Rd, Broadwater NSW",-28.902228,153.363222
NRIV-00495,"83 Wilson St, Broadwater NSW",-28.905259,153.372825
NRIV-00496,"133 Mill Rd, Broadwater NSW",-28.904969,153.385123
NRIV-00497,"163 Casino Rd, Broadwater NSW",-28.902487,153.391502
NRIV-00498,"158 Casino Rd, Broadwater NSW",-28.904773,153.402167
NRIV-00499,"152 Bagotville Rd, Broadwater NSW",-28.905497,153.411397
NRIV-00500,"185 Bagotville Rd, Broadwater NSW",-28.905254,153.420635
NRIV-00501,"11 River Rd, Tuncester NSW",-28.894198,153.201696
NRIV-00502,"198 Bagotville Rd, Tuncester NSW",-28.895223,153.210961
NRIV-00503,"147 Codrington Rd, Tuncester NSW",-28.89449,153.217177
NRIV-00504,"161 Casino Rd, Tuncester NSW",-28.893076,153.225621
NRIV-00505,"124 Bridge St, Tuncester NSW",-28.89439,153.238493
NRIV-00506,"77 Molesworth St, Tuncester NSW",-28.89233,153.246573
NRIV-00507,"113 Codrington Rd, Tuncester NSW",-28.895256,153.25324
NRIV-00508,"156 Wyrallah Rd, Tuncester NSW",-28.893611,153.262983
NRIV-00509,"188 Pacific Hwy, Tuncester NSW",-28.894298,153.274207
NRIV-00510,"95 Casino Rd, Tuncester NSW",-28.891647,153.281023
NRIV-00511,"120 Richmond Tce, Bungawalbin NSW",-28.893302,153.290943
NRIV-00512,"25 River Rd, Bungawalbin NSW",-28.894479,153.299825
NRIV-00513,"158 Codrington Rd, Bungawalbin NSW",-28.894388,153.309537
NRIV-00514,"41 Pacific Hwy, Bungawalbin NSW",-28.894555,153.320628
NRIV-00515,"49 Wyrallah Rd, Bungawalbin NSW",-28.891813,153.329218
NRIV-00516,"128 Mill Rd, Bungawalbin NSW",-28.893555,153.337559
NRIV-00517,"101 Casino Rd, Bungawalbin NSW",-28.893559,153.345027
NRIV-00518,"150 Pacific Hwy, Bungawalbin NSW",-28.893719,153.354796
NRIV-00519,"153 Tuckombil Rd, Broadwater NSW",-28.895354,153.364125
NRIV-00520,"3 Richmond Tce, Broadwater NSW",-28.892858,153.37331
NRIV-00521,"187 Pacific Hwy, Broadwater NSW",-28.893825,153.384863
NRIV-00522,"103 River Rd, Broadwater NSW",-28.892493,153.391964
NRIV-00523,"142 Mill Rd, Broadwater NSW",-28.893267,153.400445
NRIV-00524,"196 Casino Rd, Broadwater NSW",-28.895254,153.41085
NRIV-00525,"175 Bagotville Rd, Broadwater NSW",-28.89443,153.421956
NRIV-00526,"101 Pacific Hwy, Tuncester NSW",-28.884751,153.2019
NRIV-00527,"94 Wyrallah Rd, Tuncester NSW",-28.882046,153.208523
NRIV-00528,"129 River Rd, Tuncester NSW",-28.88443,153.21837
NRIV-00529,"86 Molesworth St, Tuncester NSW",-28.885045,153.226048
NRIV-00530,"132 Wyrallah Rd, Tuncester NSW",-28.883148,153.235262
NRIV-00531,"42 Codrington Rd, Tuncester NSW",-28.883914,153.246286
NRIV-00532,"77 Bagotville Rd, Tuncester NSW",-28.881263,153.255957
NRIV-00533,"137 Molesworth St, Tuncester NSW",-28.88388,153.26548
NRIV-00534,"209 River Rd, Tuncester NSW",-28.882391,153.272532
NRIV-00535,"107 Bagotville Rd, South Lismore NSW",-28.883752,153.283195
NRIV-00536,"177 Tuckombil Rd, South Lismore NSW",-28.883995,153.293262
NRIV-00537,"168 Bagotville Rd, South Lismore NSW",-28.885119,153.300732
NRIV-00538,"150 Molesworth St, South Lismore NSW",-28.882915,153.310886
NRIV-00539,"159 Codrington Rd, South Lismore NSW",-28.884544,153.319683
NRIV-00540,"9 Bagotville Rd, South Lismore NSW",-28.884635,153.329056
NRIV-00541,"5 Molesworth St, South Lismore NSW",-28.881433,153.33594
NRIV-00542,"177 Bridge St, South Lismore NSW",-28.883971,153.345272
NRIV-00543,"121 Wilson St, South Lismore NSW",-28.883584,153.356933
NRIV-00544,"133 Bridge St, Broadwater NSW",-28.882316,153.365823
NRIV-00545,"123 Casino Rd, Broadwater NSW",-28.882982,153.376159
NRIV-00546,"118 Casino Rd, Broadwater NSW",-28.883719,153.38516
NRIV-00547,"198 Wilson St, Broadwater NSW",-28.883856,153.391917
NRIV-00548,"68 Bagotville Rd, Broadwater NSW",-28.882503,153.402881
NRIV-00549,"72 Casino Rd, Broadwater NSW",-28.883289,153.412663
NRIV-00550,"77 Mill Rd, Broadwater NSW",-28.884032,153.421766
NRIV-00551,"126 Pacific Hwy, Tuncester NSW",-28.872084,153.200761
NRIV-00552,"204 Wilson St, Tuncester NSW",-28.872984,153.209409
NRIV-00553,"174 Casino Rd, Tuncester NSW",-28.873809,153.216821
NRIV-00554,"210 Pacific Hwy, Tuncester NSW",-28.873384,153.229421
NRIV-00555,"75 River Rd, Tuncester NSW",-28.871085,153.237885
NRIV-00556,"89 Molesworth St, Tuncester NSW",-28.873753,153.24669
NRIV-00557,"55 Bridge St, Tuncester NSW",-28.872279,153.255989
NRIV-00558,"144 Wilson St, South Lismore NSW",-28.871591,153.263251
NRIV-00559,"190 Bagotville Rd, South Lismore NSW",-28.873817,153.27177
NRIV-00560,"136 Bridge St, South Lismore NSW",-28.873946,153.280703
NRIV-00561,"106 Pacific Hwy, South Lismore NSW",-28.872351,153.289877
NRIV-00562,"198 Wyrallah Rd, South Lismore NSW",-28.872034,153.299236
NRIV-00563,"41 Codrington Rd, South Lismore NSW",-28.874883,153.310201
NRIV-00564,"122 Molesworth St, South Lismore NSW",-28.872292,153.320689
NRIV-00565,"74 Pacific Hwy, South Lismore NSW",-28.872301,153.329357
NRIV-00566,"197 Richmond Tce, South Lismore NSW",-28.873762,153.335737
NRIV-00567,"190 Wilson St, South Lismore NSW",-28.872294,153.345596
NRIV-00568,"45 Codrington Rd, South Lismore NSW",-28.871502,153.353983
NRIV-00569,"10 Codrington Rd, South Lismore NSW",-28.871374,153.363703
NRIV-00570,"192 Mill Rd, Broadwater NSW",-28.871751,153.372912
NRIV-00571,"146 Bagotville Rd, Broadwater NSW",-28.871396,153.38137
NRIV-00572,"73 Molesworth St, Broadwater NSW",-28.874474,153.394432
NRIV-00573,"127 Wyrallah Rd, Broadwater NSW",-28.870947,153.40184
NRIV-00574,"50 Richmond Tce, Broadwater NSW",-28.871499,153.410705
NRIV-00575,"166 Mill Rd, Broadwater NSW",-28.87358,153.420924
NRIV-00576,"87 Mill Rd, Tuncester NSW",-28.861706,153.198056
NRIV-00577,"45 Bagotville Rd, Tuncester NSW",-28.86231,153.210196
NRIV-00578,"212 Codrington Rd, Tuncester NSW",-28.861156,153.219922
NRIV-00579,"172 Richmond Tce, Tuncester NSW",-28.86252,153.225847
NRIV-00580,"83 Bridge St, Tuncester NSW",-28.863842,153.235229
NRIV-00581,"115 Mill Rd, Tuncester NSW",-28.864553,153.245368
NRIV-00582,"186 Bagotville Rd, South Lismore NSW",-28.860765,153.254208
NRIV-00583,"178 Bridge St, South Lismore NSW",-28.864535,153.264781
NRIV-00584,"79 Wyrallah Rd, South Lismore NSW",-28.864332,153.271806
NRIV-00585,"181 Mill Rd, South Lismore NSW",-28.862959,153.28251
NRIV-00586,"76 Pacific Hwy, South Lismore NSW",-28.861819,153.292222
NRIV-00587,"35 Molesworth St, South Lismore NSW",-28.862122,153.29971
NRIV-00588,"156 Pacific Hwy, South Lismore NSW",-28.863968,153.310991
NRIV-00589,"121 Casino Rd, South Lismore NSW",-28.862917,153.319364
NRIV-00590,"196 Bridge St, South Lismore NSW",-28.861373,153.329636
NRIV-00591,"202 Richmond Tce, South Lismore NSW",-28.861859,153.337883
NRIV-00592,"93 Richmond Tce, South Lismore NSW",-28.862479,153.346779
NRIV-00593,"213 Casino Rd, South Lismore NSW",-28.860912,153.354282
NRIV-00594,"138 Wyrallah Rd, South Lismore NSW",-28.860969,153.363809
NRIV-00595,"114 Richmond Tce, South Lismore NSW",-28.863922,153.375585
NRIV-00596,"126 Richmond Tce, Broadwater NSW",-28.861859,153.384201
NRIV-00597,"15 Molesworth St, Broadwater NSW",-28.860985,153.392282
NRIV-00598,"145 River Rd, Broadwater NSW",-28.864053,153.401328
NRIV-00599,"79 Wilson St, Broadwater NSW",-28.862345,153.411524
NRIV-00600,"1 Wilson St, Broadwater NSW",-28.864494,153.419018
NRIV-00601,"109 Pacific Hwy, Tuncester NSW",-28.853386,153.198292
NRIV-00602,"16 Richmond Tce, Tuncester NSW",-28.851457,153.209331
NRIV-00603,"74 Codrington Rd, Tuncester NSW",-28.850314,153.218222
NRIV-00604,"165 Wilson St, Tuncester NSW",-28.853538,153.226042
NRIV-00605,"98 Molesworth St, South Lismore NSW",-28.851675,153.236348
NRIV-00606,"97 Richmond Tce, South Lismore NSW",-28.85078,153.24746
NRIV-00607,"139 Wyrallah Rd, South Lismore NSW",-28.851527,153.255647
NRIV-00608,"46 Casino Rd, South Lismore NSW",-28.851644,153.263558
NRIV-00609,"58 River Rd, South Lismore NSW",-28.852686,153.271843
NRIV-00610,"119 Tuckombil Rd, South Lismore NSW",-28.851233,153.284414
NRIV-00611,"98 Bridge St, South Lismore NSW",-28.851382,153.291363
NRIV-00612,"71 Bridge St, South Lismore NSW",-28.853268,153.300218
NRIV-00613,"29 River Rd, South Lismore NSW",-28.850508,153.3109
NRIV-00614,"197 River Rd, South Lismore NSW",-28.85102,153.318844
NRIV-00615,"153 River Rd, South Lismore NSW",-28.853295,153.326602
NRIV-00616,"13 Bridge St, South Lismore NSW",-28.852472,153.338188
NRIV-00617,"60 Casino Rd, South Lismore NSW",-28.851296,153.346276
NRIV-00618,"15 Wyrallah Rd, South Lismore NSW",-28.853389,153.357288
NRIV-00619,"209 Wilson St, South Lismore NSW",-28.852242,153.364157
NRIV-00620,"198 Tuckombil Rd, South Lismore NSW",-28.851954,153.374477
NRIV-00621,"37 Tuckombil Rd, South Lismore NSW",-28.850985,153.382281
NRIV-00622,"71 River Rd, Broadwater NSW",-28.852173,153.392154
NRIV-00623,"189 Wyrallah Rd, Broadwater NSW",-28.852031,153.402033
NRIV-00624,"127 River Rd, Broadwater NSW",-28.851754,153.410542
NRIV-00625,"172 Codrington Rd, Broadwater NSW",-28.850369,153.421766
NRIV-00626,"107 Codrington Rd, Tuncester NSW",-28.840792,153.199275
NRIV-00627,"194 Casino Rd, Tuncester NSW",-28.843339,153.208673
NRIV-00628,"77 Wilson St, South Lismore NSW",-28.842041,153.219731
NRIV-00629,"15 Casino Rd, South Lismore NSW",-28.843358,153.227352
NRIV-00630,"136 Wyrallah Rd, South Lismore NSW",-28.842285,153.236333
NRIV-00631,"85 Tuckombil Rd, South Lismore NSW",-28.842382,153.244853
NRIV-00632,"95 Richmond Tce, South Lismore NSW",-28.843619,153.254799
NRIV-00633,"14 Mill Rd, South Lismore NSW",-28.841793,153.265484
NRIV-00634,"11 Richmond Tce, South Lismore NSW",-28.842427,153.273753
NRIV-00635,"186 Tuckombil Rd, South Lismore NSW",-28.843183,153.283547
NRIV-00636,"86 Mill Rd, South Lismore NSW",-28.8417,153.291584
NRIV-00637,"49 Wilson St, South Lismore NSW",-28.840107,153.298895
NRIV-00638,"123 Bridge St, South Lismore NSW",-28.843466,153.311998
NRIV-00639,"102 Bridge St, South Lismore NSW",-28.841153,153.319982
NRIV-00640,"98 Molesworth St, South Lismore NSW",-28.841727,153.329435
NRIV-00641,"67 Pacific Hwy, South Lismore NSW",-28.841801,153.336937
NRIV-00642,"26 Wilson St, South Lismore NSW",-28.841884,153.346656
NRIV-00643,"53 Pacific Hwy, South Lismore NSW",-28.842058,153.357192
NRIV-00644,"57 Wilson St, South Lismore NSW",-28.842684,153.363183
NRIV-00645,"150 Bagotville Rd, South Lismore NSW",-28.843352,153.37321
NRIV-00646,"51 Pacific Hwy, South Lismore NSW",-28.841055,153.382514
NRIV-00647,"63 Molesworth St, South Lismore NSW",-28.843015,153.392779
NRIV-00648,"87 Mill Rd, Broadwater NSW",-28.841733,153.403441
NRIV-00649,"186 Tuckombil Rd, Broadwater NSW",-28.840882,153.410788
NRIV-00650,"188 Pacific Hwy, Broadwater NSW",-28.840977,153.419843
NRIV-00651,"126 Wyrallah Rd, Tuncester NSW",-28.832936,153.200881
NRIV-00652,"165 River Rd, Lismore NSW",-28.829945,153.209335
NRIV-00653,"20 Tuckombil Rd, South Lismore NSW",-28.831517,153.21969
NRIV-00654,"36 Tuckombil Rd, South Lismore NSW",-28.833419,153.225526
NRIV-00655,"3 Bridge St, South Lismore NSW",-28.832687,153.237495
NRIV-00656,"159 Tuckombil Rd, South Lismore NSW",-28.83159,153.245326
NRIV-00657,"124 Tuckombil Rd, South Lismore NSW",-28.830946,153.255466
NRIV-00658,"142 Codrington Rd, South Lismore NSW",-28.831661,153.262193
NRIV-00659,"71 Casino Rd, South Lismore NSW",-28.833565,153.273451
NRIV-00660,"209 Wilson St, Lismore NSW",-28.829703,153.280569
NRIV-00661,"46 Richmond Tce, South Lismore NSW",-28.830917,153.292891
NRIV-00662,"62 Bridge St, Lismore NSW",-28.829941,153.300931
NRIV-00663,"91 Mill Rd, South Lismore NSW",-28.831134,153.30901
NRIV-00664,"104 Molesworth St, South Lismore NSW",-28.830433,153.317483
NRIV-00665,"58 Mill Rd, South Lismore NSW",-28.831353,153.330294
NRIV-00666,"168 Tuckombil Rd, South Lismore NSW",-28.830877,153.338891
NRIV-00667,"98 Codrington Rd, South Lismore NSW",-28.830575,153.345041
NRIV-00668,"3 Wilson St, South Lismore NSW",-28.831402,153.354058
NRIV-00669,"112 Tuckombil Rd, South Lismore NSW",-28.832927,153.364999
NRIV-00670,"220 Richmond Tce, South Lismore NSW",-28.830475,153.37443
NRIV-00671,"59 Bridge St, South Lismore NSW",-28.830034,153.38501
NRIV-00672,"146 Molesworth St, South Lismore NSW",-28.830008,153.393269
NRIV-00673,"176 Mill Rd, South Lismore NSW",-28.832529,153.403363
NRIV-00674,"9 Wyrallah Rd, South Lismore NSW",-28.830016,153.411087
NRIV-00675,"54 Bagotville Rd, Broadwater NSW",-28.829898,153.419258
NRIV-00676,"211 Codrington Rd, Lismore NSW",-28.822714,153.201283
NRIV-00677,"145 Bridge St, Lismore NSW",-28.819575,153.208364
NRIV-00678,"174 Casino Rd, Lismore NSW",-28.821024,153.219731
NRIV-00679,"36 Wilson St, Lismore NSW",-28.821963,153.228522
NRIV-00680,"89 River Rd, Lismore NSW",-28.820394,153.23667
NRIV-00681,"20 Pacific Hwy, Lismore NSW",-28.8229,153.244762
NRIV-00682,"153 Codrington Rd, Lismore NSW",-28.82087,153.255455
NRIV-00683,"163 Mill Rd, Lismore NSW",-28.819415,153.263472
NRIV-00684,"59 Pacific Hwy, Lismore NSW",-28.820156,153.273136
NRIV-00685,"48 Tuckombil Rd, Lismore NSW",-28.821078,153.282002
NRIV-00686,"198 Bagotville Rd, Lismore NSW",-28.820947,153.291187
NRIV-00687,"19 Richmond Tce, Lismore NSW",-28.822109,153.299819
NRIV-00688,"201 Tuckombil Rd, Lismore NSW",-28.822218,153.30952
NRIV-00689,"93 Richmond Tce, Lismore NSW",-28.822673,153.318725
NRIV-00690,"114 Pacific Hwy, Lismore NSW",-28.822924,153.330105
NRIV-00691,"23 Wyrallah Rd, Lismore NSW",-28.820245,153.335909
NRIV-00692,"132 Codrington Rd, Lismore NSW",-28.821566,153.346895
NRIV-00693,"142 Richmond Tce, Lismore NSW",-28.822877,153.354192
NRIV-00694,"99 River Rd, Lismore NSW",-28.820903,153.366138
NRIV-00695,"22 Wilson St, Lismore NSW",-28.822123,153.373718
NRIV-00696,"63 Bagotville Rd, Lismore NSW",-28.819686,153.384954
NRIV-00697,"44 Wyrallah Rd, Lismore NSW",-28.821206,153.393241
NRIV-00698,"38 Richmond Tce, Lismore NSW",-28.822215,153.40074
NRIV-00699,"77 Molesworth St, Lismore NSW",-28.822621,153.409937
NRIV-00700,"64 Wilson St, Lismore NSW",-28.82016,153.419444
NRIV-00701,"51 Molesworth St, Lismore NSW",-28.810468,153.200375
NRIV-00702,"102 Pacific Hwy, Lismore NSW",-28.81254,153.208385
NRIV-00703,"85 Molesworth St, Lismore NSW",-28.809601,153.217853
NRIV-00704,"167 Bagotville Rd, Lismore NSW",-28.811629,153.228762
NRIV-00705,"178 Bridge St, Lismore NSW",-28.812423,153.235949
NRIV-00706,"102 Pacific Hwy, Lismore NSW",-28.811052,153.244544
NRIV-00707,"126 Bagotville Rd, Lismore NSW",-28.811802,153.25578
NRIV-00708,"72 Codrington Rd, Lismore NSW",-28.80984,153.26347
NRIV-00709,"52 Bagotville Rd, Lismore NSW",-28.811508,153.275062
NRIV-00710,"197 Casino Rd, Lismore NSW",-28.808979,153.28122
NRIV-00711,"182 Bridge St, Lismore NSW",-28.81286,153.292576
NRIV-00712,"178 Richmond Tce, Lismore NSW",-28.811214,153.299999
NRIV-00713,"105 Tuckombil Rd, Lismore NSW",-28.809692,153.311183
NRIV-00714,"62 Mill Rd, Lismore NSW",-28.810971,153.3197
NRIV-00715,"203 Codrington Rd, Lismore NSW",-28.810333,153.329194
NRIV-00716,"123 Bagotville Rd, Lismore NSW",-28.812672,153.339463
NRIV-00717,"178 Codrington Rd, Lismore NSW",-28.811365,153.346693
NRIV-00718,"93 Wilson St, Lismore NSW",-28.810793,153.356996
NRIV-00719,"164 Richmond Tce, Lismore NSW",-28.809386,153.365148
NRIV-00720,"171 Pacific Hwy, Lismore NSW",-28.81253,153.37316
NRIV-00721,"145 Tuckombil Rd, Lismore NSW",-28.812302,153.383784
NRIV-00722,"193 Pacific Hwy, Lismore NSW",-28.810258,153.392098
NRIV-00723,"3 Richmond Tce, Lismore NSW",-28.809105,153.401388
