property_id,zip
BRZ-01272,77479
BRZ-01273,77498
BRZ-01274,77406
BRZ-01275,77441
BRZ-01276,77471
BRZ-01277,77406
BRZ-01278,77469
BRZ-01279,77406
BRZ-01280,77407
BRZ-01281,77407
BRZ-01282,77083
BRZ-01283,77407
BRZ-01284,77498
BRZ-01285,77479
BRZ-01286,77083
BRZ-01287,77469
BRZ-01288,77083
BRZ-01289,77498
BRZ-01290,77498
BRZ-01291,77479
BRZ-01292,77471
BRZ-01293,77441
BRZ-01294,77469
BRZ-01295,77494
BRZ-01296,77498
BRZ-01297,77498
BRZ-01298,77471
BRZ-01299,77469
BRZ-01300,77479
BRZ-01301,77407
BRZ-01302,77469
BRZ-01303,77471
BRZ-01304,77406
BRZ-01305,77407
BRZ-01306,77083
BRZ-01307,77406
BRZ-01308,77082
BRZ-01309,77407
BRZ-01310,77479
BRZ-01311,77072
BRZ-01312,77469
BRZ-01313,77407
BRZ-01314,77406
BRZ-01315,77494
BRZ-01316,77498
BRZ-01317,77461
BRZ-01318,77406
BRZ-01319,77479
BRZ-01320,77407
BRZ-01321,77406
BRZ-01322,77083
BRZ-01323,77082
BRZ-01324,77083
BRZ-01325,77471
BRZ-01326,77083
BRZ-01327,77407
BRZ-01328,77498
BRZ-01329,77479
BRZ-01330,77471
BRZ-01331,77083
BRZ-01332,77407
BRZ-01333,77083
BRZ-01334,77471
BRZ-01335,77406
BRZ-01336,77406
BRZ-01337,77406
BRZ-01338,77407
BRZ-01339,77461
BRZ-01340,77478
BRZ-01341,77406
BRZ-01342,77498
BRZ-01343,77406
BRZ-01344,77498
BRZ-01345,77406
BRZ-01346,77498
BRZ-01347,77469
BRZ-01348,77099
BRZ-01349,77479
BRZ-01350,77479
BRZ-01351,77498
BRZ-01352,77083
BRZ-01353,77461
BRZ-01354,77406
BRZ-01355,77478
BRZ-01356,77083
BRZ-01357,77469
BRZ-01358,77406
BRZ-01359,77406
BRZ-01360,77406
BRZ-01361,77498
BRZ-01362,77406
BRZ-01363,77469
BRZ-01364,77083
BRZ-01365,77479
BRZ-01366,77083
BRZ-01367,77406
BRZ-01368,77083
BRZ-01369,77479
BRZ-01370,77083
BRZ-01371,77498
BRZ-01372,77494
BRZ-01373,77479
BRZ-01374,77083
BRZ-01375,77083
BRZ-01376,77083
BRZ-01377,77082
BRZ-01378,77407
BRZ-01379,77450
BRZ-01380,77479
BRZ-01381,77082
BRZ-01382,77407
BRZ-01383,77498
BRZ-01384,77099
BRZ-01385,77494
BRZ-01386,77407
BRZ-01387,77494
BRZ-01388,77407
BRZ-01389,77083
BRZ-01390,77072
BRZ-01391,77479
BRZ-01392,77469
BRZ-01393,77406
BRZ-01394,77407
BRZ-01395,77469
BRZ-01396,77469
BRZ-01397,77406
BRZ-01398,77471
BRZ-01399,77406
BRZ-01400,77479
BRZ-01401,77407
BRZ-01402,77072
BRZ-01403,77498
BRZ-01404,77498
BRZ-01405,77407
BRZ-01406,77406
BRZ-01407,77479
BRZ-01408,77406
BRZ-01409,77072
BRZ-01410,77479
BRZ-01411,77479
BRZ-01412,77082
BRZ-01413,77083
BRZ-01414,77407
BRZ-01415,77469
BRZ-01416,77407
BRZ-01417,77494
BRZ-01418,77441
BRZ-01419,77479
BRZ-01420,77469
BRZ-01421,77406
BRZ-01422,77072
BRZ-01423,77083
BRZ-01424,77072
BRZ-01425,77083
BRZ-01426,77469
BRZ-01427,77406
BRZ-01428,77471
BRZ-01429,77082
BRZ-01430,77469
BRZ-01431,77083
BRZ-01432,77406
BRZ-01433,77406
BRZ-01434,77461
BRZ-01435,77498
BRZ-01436,77479
BRZ-01437,77494
BRZ-01438,77407
BRZ-01439,77469
BRZ-01440,77479
BRZ-01441,77407
BRZ-01442,77498
BRZ-01443,77478
BRZ-01444,77469
BRZ-01445,77407
BRZ-01446,77072
BRZ-01447,77407
BRZ-01448,77494
BRZ-01449,77498
BRZ-01450,77450
BRZ-01451,77469
BRZ-01452,77406
BRZ-01453,77407
BRZ-01454,77469
BRZ-01455,77407
BRZ-01456,77471
BRZ-01457,77406
BRZ-01458,77072
BRZ-01459,77072
BRZ-01460,77441
BRZ-01461,77494
BRZ-01462,77450
BRZ-01463,77498
BRZ-01464,77479
BRZ-01465,77083
BRZ-01466,77469
BRZ-01467,77469
BRZ-01468,77082
BRZ-01469,77471
BRZ-01470,77083
BRZ-01471,77479
BRZ-01472,77479
BRZ-01473,77083
BRZ-01474,77406
BRZ-01475,77083
BRZ-01476,77498
BRZ-01477,77450
BRZ-01478,77406
BRZ-01479,77479
BRZ-01480,77479
BRZ-01481,77083
BRZ-01482,77406
BRZ-01483,77407
BRZ-01484,77469
BRZ-01485,77478
BRZ-01486,77407
BRZ-01487,77469
BRZ-01488,77083
BRZ-01489,77498
BRZ-01490,77450
BRZ-01491,77407
BRZ-01492,77494
BRZ-01493,77083
BRZ-01494,77407
BRZ-01495,77407
BRZ-01496,77083
BRZ-01497,77407
BRZ-01498,77469
BRZ-01499,77407
BRZ-01500,77083
BRZ-01501,77083
BRZ-01502,77479
BRZ-01503,77498
BRZ-01504,77469
BRZ-01505,77450
BRZ-01506,77406
BRZ-01507,77407
BRZ-01508,77082
BRZ-01509,77471
BRZ-01510,77479
BRZ-01511,77407
BRZ-01512,77406
BRZ-01513,77083
BRZ-01514,77406
BRZ-01515,77407
BRZ-01516,77479
BRZ-01517,77498
BRZ-01518,77407
BRZ-01519,77479
BRZ-01520,77498
BRZ-01521,77407
BRZ-01522,77407
BRZ-01523,77406
BRZ-01524,77469
BRZ-01525,77494
BRZ-01526,77479
BRZ-01527,77469
BRZ-01528,77471
BRZ-01529,77407
BRZ-01530,77469
BRZ-01531,77406
BRZ-01532,77479
BRZ-01533,77479
BRZ-01534,77441
BRZ-01535,77406
BRZ-01536,77407
BRZ-01537,77407
BRZ-01538,77450
BRZ-01539,77471
BRZ-01540,77479
BRZ-01541,77083
BRZ-01542,77407
BRZ-01543,77083
BRZ-01544,77478
BRZ-01545,77407
BRZ-01546,77479
BRZ-01547,77406
BRZ-01548,77407
BRZ-01549,77469
BRZ-01550,77478
BRZ-01551,77469
BRZ-01552,77471
BRZ-01553,77471
BRZ-01554,77471
BRZ-01555,77479
BRZ-01556,77441
BRZ-01557,77406
BRZ-01558,77479
BRZ-01559,77498
BRZ-01560,77406
BRZ-01561,77498
BRZ-01562,77479
BRZ-01563,77406
BRZ-01564,77083
BRZ-01565,77406
BRZ-01566,77498
BRZ-01567,77479
BRZ-01568,77407
BRZ-01569,77407
BRZ-01570,77407
BRZ-01571,77406
BRZ-01572,77469
BRZ-01573,77469
BRZ-01574,77450
BRZ-01575,77407
BRZ-01576,77479
BRZ-01577,77478
BRZ-01578,77407
BRZ-01579,77469
BRZ-01580,77471
BRZ-01581,77406
BRZ-01582,77441
BRZ-01583,77494
BRZ-01584,77083
BRZ-01585,77494
BRZ-01586,77407
BRZ-01587,77498
BRZ-01588,77082
BRZ-01589,77479
BRZ-01590,77406
BRZ-01591,77479
BRZ-01592,77407
BRZ-01593,77083
BRZ-01594,77407
BRZ-01595,77478
BRZ-01596,77469
BRZ-01597,77469
BRZ-01598,77469
BRZ-01599,77406
BRZ-01600,77478
BRZ-01601,77471
BRZ-01602,77406
BRZ-01603,77441
BRZ-01604,77083
BRZ-01605,77406
BRZ-01606,77469
BRZ-01607,77471
BRZ-01608,77441
BRZ-01609,77406
BRZ-01610,77083
BRZ-01611,77479
BRZ-01612,77072
BRZ-01613,77072
BRZ-01614,77099
BRZ-01615,77478
BRZ-01616,77406
BRZ-01617,77406
BRZ-01618,77083
BRZ-01619,77083
BRZ-01620,77407
BRZ-01621,77407
BRZ-01622,77083
BRZ-01623,77406
BRZ-01624,77479
BRZ-01625,77083
BRZ-01626,77407
BRZ-01627,77406
BRZ-01628,77479
BRZ-01629,77479
BRZ-01630,77479
BRZ-01631,77406
BRZ-01632,77407
BRZ-01633,77406
BRZ-01634,77498
BRZ-01635,77407
BRZ-01636,77469
BRZ-01637,77407
BRZ-01638,77083
BRZ-01639,77469
BRZ-01640,77471
BRZ-01641,77469
BRZ-01642,77083
BRZ-01643,77494
BRZ-01644,77471
BRZ-01645,77406
BRZ-01646,77498
BRZ-01647,77407
BRZ-01648,77494
BRZ-01649,77469
BRZ-01650,77441
BRZ-01651,77498
BRZ-01652,77406
BRZ-01653,77469
BRZ-01654,77479
BRZ-01655,77471
BRZ-01656,77469
BRZ-01657,77469
BRZ-01658,77083
BRZ-01659,77406
BRZ-01660,77471
BRZ-01661,77479
BRZ-01662,77479
BRZ-01663,77478
BRZ-01664,77479
BRZ-01665,77498
BRZ-01666,77469
BRZ-01667,77479
BRZ-01668,77471
BRZ-01669,77479
BRZ-01670,77479
BRZ-01671,77469
BRZ-01672,77083
BRZ-01673,77469
BRZ-01674,77479
BRZ-01675,77479
BRZ-01676,77469
BRZ-01677,77479
BRZ-01678,77479
BRZ-01679,77083
BRZ-01680,77407
BRZ-01681,77469
BRZ-01682,77498
BRZ-01683,77083
BRZ-01684,77479
BRZ-01685,77498
BRZ-01686,77469
BRZ-01687,77498
BRZ-01688,77479
BRZ-01689,77498
BRZ-01690,77406
BRZ-01691,77469
BRZ-01692,77498
BRZ-01693,77406
BRZ-01694,77083
BRZ-01695,77407
BRZ-01696,77083
BRZ-01697,77099
BRZ-01698,77494
BRZ-01699,77406
BRZ-01700,77494
BRZ-01701,77479
BRZ-01702,77471
BRZ-01703,77406
BRZ-01704,77469
BRZ-01705,77469
BRZ-01706,77469
BRZ-01707,77469
BRZ-01708,77471
BRZ-01709,77083
BRZ-01710,77406
BRZ-01711,77494
BRZ-01712,77083
BRZ-01713,77479
BRZ-01714,77082
BRZ-01715,77478
BRZ-01716,77471
BRZ-01717,77471
BRZ-01718,77479
BRZ-01719,77407
BRZ-01720,77469
BRZ-01721,77498
BRZ-01722,77406
BRZ-01723,77083
BRZ-01724,77406
BRZ-01725,77494
BRZ-01726,77407
BRZ-01727,77407
BRZ-01728,77441
BRZ-01729,77498
BRZ-01730,77498
BRZ-01731,77072
BRZ-01732,77407
BRZ-01733,77471
BRZ-01734,77479
BRZ-01735,77407
BRZ-01736,77407
BRZ-01737,77479
BRZ-01738,77479
BRZ-01739,77083
BRZ-01740,77498
BRZ-01741,77083
BRZ-01742,77479
BRZ-01743,77407
BRZ-01744,77469
BRZ-01745,77494
BRZ-01746,77441
BRZ-01747,77479
BRZ-01748,77471
BRZ-01749,77407
BRZ-01750,77083
BRZ-01751,77471
BRZ-01752,77407
BRZ-01753,77469
BRZ-01754,77479
BRZ-01755,77478
BRZ-01756,77441
BRZ-01757,77407
BRZ-01758,77479
BRZ-01759,77469
BRZ-01760,77406
BRZ-01761,77471
BRZ-01762,77450
BRZ-01763,77406
BRZ-01764,77406
BRZ-01765,77471
BRZ-01766,77407
BRZ-01767,77406
BRZ-01768,77083
BRZ-01769,77407
BRZ-01770,77471
BRZ-01771,77099
BRZ-01772,77471
BRZ-01773,77083
BRZ-01774,77479
BRZ-01775,77498
BRZ-01776,77494
BRZ-01777,77471
BRZ-01778,77479
BRZ-01779,77407
BRZ-01780,77083
BRZ-01781,77407
BRZ-01782,77441
BRZ-01783,77072
BRZ-01784,77083
BRZ-01785,77469
BRZ-01786,77407
BRZ-01787,77407
BRZ-01788,77072
BRZ-01789,77083
BRZ-01790,77471
BRZ-01791,77406
BRZ-01792,77471
BRZ-01793,77478
BRZ-01794,77407
BRZ-01795,77469
BRZ-01796,77479
BRZ-01797,77083
BRZ-01798,77498
BRZ-01799,77498
BRZ-01800,77406
BRZ-01801,77469
BRZ-01802,77479
BRZ-01803,77479
BRZ-01804,77441
BRZ-01805,77469
BRZ-01806,77406
BRZ-01807,77494
BRZ-01808,77441
BRZ-01809,77406
BRZ-01810,77469
BRZ-01811,77407
BRZ-01812,77407
BRZ-01813,77471
BRZ-01814,77406
BRZ-01815,77471
BRZ-01816,77471
BRZ-01817,77471
BRZ-01818,77406
BRZ-01819,77471
BRZ-01820,77471
BRZ-01821,77479
BRZ-01822,77479
BRZ-01823,77450
BRZ-01824,77407
BRZ-01825,77469
BRZ-01826,77471
BRZ-01827,77469
BRZ-01828,77083
BRZ-01829,77469
BRZ-01830,77479
BRZ-01831,77099
BRZ-01832,77083
BRZ-01833,77479
BRZ-01834,77498
BRZ-01835,77083
BRZ-01836,77072
BRZ-01837,77083
BRZ-01838,77406
BRZ-01839,77494
BRZ-01840,77471
BRZ-01841,77498
BRZ-01842,77469
BRZ-01843,77494
BRZ-01844,77479
BRZ-01845,77494
BRZ-01846,77471
BRZ-01847,77083
BRZ-01848,77479
BRZ-01849,77498
BRZ-01850,77083
BRZ-01851,77479
BRZ-01852,77478
BRZ-01853,77083
BRZ-01854,77407
BRZ-01855,77479
BRZ-01856,77469
BRZ-01857,77406
BRZ-01858,77083
BRZ-01859,77479
BRZ-01860,77406
BRZ-01861,77494
BRZ-01862,77479
BRZ-01863,77498
BRZ-01864,77083
BRZ-01865,77406
BRZ-01866,77498
BRZ-01867,77471
BRZ-01868,77407
BRZ-01869,77083
BRZ-01870,77478
BRZ-01871,77083
BRZ-01872,77498
BRZ-01873,77469
BRZ-01874,77498
BRZ-01875,77494
BRZ-01876,77469
BRZ-01877,77494
BRZ-01878,77407
BRZ-01879,77099
BRZ-01880,77469
BRZ-01881,77469
BRZ-01882,77083
BRZ-01883,77479
BRZ-01884,77083
BRZ-01885,77406
BRZ-01886,77469
BRZ-01887,77083
BRZ-01888,77083
BRZ-01889,77406
BRZ-01890,77406
BRZ-01891,77494
BRZ-01892,77494
BRZ-01893,77406
BRZ-01894,77469
BRZ-01895,77406
BRZ-01896,77478
BRZ-01897,77407
BRZ-01898,77469
BRZ-01899,77494
BRZ-01900,77083
BRZ-01901,77406
BRZ-01902,77469
BRZ-01903,77479
BRZ-01904,77082
BRZ-01905,77471
BRZ-01906,77407
BRZ-01907,77406
BRZ-01908,77072
BRZ-01909,77479
BRZ-01910,77471
BRZ-01911,77498
BRZ-01912,77441
BRZ-01913,77469
BRZ-01914,77469
BRZ-01915,77469
BRZ-01916,77407
BRZ-01917,77406
BRZ-01918,77479
BRZ-01919,77479
BRZ-01920,77478
BRZ-01921,77407
BRZ-01922,77406
BRZ-01923,77083
BRZ-01924,77469
BRZ-01925,77471
BRZ-01926,77471
BRZ-01927,77479
BRZ-01928,77494
BRZ-01929,77494
BRZ-01930,77407
BRZ-01931,77494
BRZ-01932,77498
BRZ-01933,77082
BRZ-01934,77099
BRZ-01935,77479
BRZ-01936,77406
BRZ-01937,77471
BRZ-01938,77406
BRZ-01939,77407
BRZ-01940,77479
BRZ-01941,77469
BRZ-01942,77406
BRZ-01943,77469
BRZ-01944,77469
BRZ-01945,77406
BRZ-01946,77406
BRZ-01947,77083
BRZ-01948,77406
BRZ-01949,77441
BRZ-01950,77469
BRZ-01951,77479
BRZ-01952,77469
BRZ-01953,77406
BRZ-01954,77083
BRZ-01955,77072
BRZ-01956,77406
BRZ-01957,77469
BRZ-01958,77469
BRZ-01959,77479
BRZ-01960,77471
BRZ-01961,77083
BRZ-01962,77083
BRZ-01963,77498
BRZ-01964,77407
BRZ-01965,77478
BRZ-01966,77083
BRZ-01967,77469
BRZ-01968,77469
BRZ-01969,77407
BRZ-01970,77406
BRZ-01971,77407
BRZ-01972,77407
BRZ-01973,77099
BRZ-01974,77406
BRZ-01975,77450
BRZ-01976,77407
BRZ-01977,77498
BRZ-01978,77471
BRZ-01979,77479
BRZ-01980,77441
BRZ-01981,77407
BRZ-01982,77471
BRZ-01983,77498
BRZ-01984,77471
BRZ-01985,77083
BRZ-01986,77479
BRZ-01987,77082
BRZ-01988,77406
BRZ-01989,77407
BRZ-01990,77479
BRZ-01991,77494
BRZ-01992,77471
BRZ-01993,77406
BRZ-01994,77498
BRZ-01995,77072
BRZ-01996,77471
BRZ-01997,77469
BRZ-01998,77450
BRZ-01999,77479
BRZ-02000,77479
BRZ-02001,77406
BRZ-02002,77494
BRZ-02003,77083
BRZ-02004,77407
BRZ-02005,77479
BRZ-02006,77072
BRZ-02007,77407
BRZ-02008,77441
BRZ-02009,77498
BRZ-02010,77494
BRZ-02011,77083
BRZ-02012,77406
BRZ-02013,77406
BRZ-02014,77478
BRZ-02015,77469
BRZ-02016,77479
BRZ-02017,77469
BRZ-02018,77083
BRZ-02019,77083
BRZ-02020,77471
BRZ-02021,77469
BRZ-02022,77498
BRZ-02023,77498
BRZ-02024,77083
BRZ-02025,77479
BRZ-02026,77450
BRZ-02027,77479
BRZ-02028,77479
BRZ-02029,77082
BRZ-02030,77479
BRZ-02031,77406
BRZ-02032,77478
BRZ-02033,77406
BRZ-02034,77407
BRZ-02035,77469
BRZ-02036,77478
BRZ-02037,77479
BRZ-02038,77406
BRZ-02039,77099
BRZ-02040,77478
BRZ-02041,77407
BRZ-02042,77479
BRZ-02043,77469
BRZ-02044,77450
BRZ-02045,77494
BRZ-02046,77083
BRZ-02047,77406
BRZ-02048,77083
BRZ-02049,77469
BRZ-02050,77083
BRZ-02051,77498
BRZ-02052,77072
BRZ-02053,77082
BRZ-02054,77450
BRZ-02055,77407
BRZ-02056,77469
BRZ-02057,77498
BRZ-02058,77479
BRZ-02059,77494
BRZ-02060,77407
BRZ-02061,77450
BRZ-02062,77082
BRZ-02063,77407
BRZ-02064,77407
BRZ-02065,77407
BRZ-02066,77469
BRZ-02067,77072
BRZ-02068,77479
BRZ-02069,77469
BRZ-02070,77407
BRZ-02071,77072
BRZ-02072,77406
BRZ-02073,77407
BRZ-02074,77469
BRZ-02075,77407
BRZ-02076,77469
BRZ-02077,77479
BRZ-02078,77099
BRZ-02079,77471
BRZ-02080,77406
BRZ-02081,77469
BRZ-02082,77479
BRZ-02083,77494
BRZ-02084,77494
BRZ-02085,77407
BRZ-02086,77498
BRZ-02087,77471
BRZ-02088,77498
BRZ-02089,77471
BRZ-02090,77407
BRZ-02091,77083
BRZ-02092,77083
BRZ-02093,77407
BRZ-02094,77441
BRZ-02095,77072
BRZ-02096,77099
BRZ-02097,77406
BRZ-02098,77498
BRZ-02099,77471
BRZ-02100,77471
BRZ-02101,77479
BRZ-02102,77469
BRZ-02103,77478
BRZ-02104,77083
BRZ-02105,77479
BRZ-02106,77407
BRZ-02107,77406
BRZ-02108,77478
BRZ-02109,77494
BRZ-02110,77406
BRZ-02111,77083
BRZ-02112,77479
BRZ-02113,77471
BRZ-02114,77479
BRZ-02115,77406
BRZ-02116,77498
BRZ-02117,77478
BRZ-02118,77407
BRZ-02119,77406
BRZ-02120,77406
BRZ-02121,77479
BRZ-02122,77471
BRZ-02123,77083
BRZ-02124,77406
BRZ-02125,77407
BRZ-02126,77406
BRZ-02127,77083
BRZ-02128,77479
BRZ-02129,77450
BRZ-02130,77479
BRZ-02131,77469
BRZ-02132,77479
BRZ-02133,77469
BRZ-02134,77407
BRZ-02135,77471
BRZ-02136,77498
BRZ-02137,77469
BRZ-02138,77498
BRZ-02139,77441
BRZ-02140,77469
BRZ-02141,77469
BRZ-02142,77407
BRZ-02143,77407
BRZ-02144,77407
BRZ-02145,77479
BRZ-02146,77407
BRZ-02147,77407
BRZ-02148,77479
BRZ-02149,77471
BRZ-02150,77407
BRZ-02151,77407
BRZ-02152,77407
BRZ-02153,77498
BRZ-02154,77471
BRZ-02155,77083
BRZ-02156,77469
BRZ-02157,77478
BRZ-02158,77478
BRZ-02159,77469
BRZ-02160,77406
BRZ-02161,77406
BRZ-02162,77406
BRZ-02163,77406
BRZ-02164,77083
BRZ-02165,77406
BRZ-02166,77406
BRZ-02167,77083
BRZ-02168,77406
BRZ-02169,77072
BRZ-02170,77407
BRZ-02171,77072
BRZ-02172,77494
BRZ-02173,77083
BRZ-02174,77407
BRZ-02175,77083
BRZ-02176,77469
BRZ-02177,77479
BRZ-02178,77441
BRZ-02179,77469
BRZ-02180,77072
BRZ-02181,77441
BRZ-02182,77407
BRZ-02183,77494
BRZ-02184,77471
BRZ-02185,77407
BRZ-02186,77406
BRZ-02187,77479
BRZ-02188,77471
BRZ-02189,77469
BRZ-02190,77406
BRZ-02191,77083
BRZ-02192,77407
BRZ-02193,77469
BRZ-02194,77072
BRZ-02195,77083
BRZ-02196,77469
BRZ-02197,77494
BRZ-02198,77479
BRZ-02199,77406
BRZ-02200,77498
BRZ-02201,77406
BRZ-02202,77469
BRZ-02203,77406
BRZ-02204,77083
BRZ-02205,77406
BRZ-02206,77407
BRZ-02207,77494
BRZ-02208,77479
BRZ-02209,77441
BRZ-02210,77469
BRZ-02211,77469
BRZ-02212,77407
BRZ-02213,77407
BRZ-02214,77406
BRZ-02215,77494
BRZ-02216,77471
BRZ-02217,77072
BRZ-02218,77498
BRZ-02219,77479
BRZ-02220,77479
BRZ-02221,77441
BRZ-02222,77498
BRZ-02223,77407
BRZ-02224,77498
BRZ-02225,77407
BRZ-02226,77469
BRZ-02227,77469
BRZ-02228,77407
BRZ-02229,77406
BRZ-02230,77469
BRZ-02231,77406
BRZ-02232,77498
BRZ-02233,77450
BRZ-02234,77498
BRZ-02235,77083
BRZ-02236,77479
BRZ-02237,77407
BRZ-02238,77498
BRZ-02239,77406
BRZ-02240,77450
BRZ-02241,77407
BRZ-02242,77479
BRZ-02243,77494
BRZ-02244,77407
BRZ-02245,77083
BRZ-02246,77407
BRZ-02247,77469
BRZ-02248,77469
BRZ-02249,77479
BRZ-02250,77083
BRZ-02251,77498
BRZ-02252,77469
BRZ-02253,77406
BRZ-02254,77072
BRZ-02255,77083
BRZ-02256,77406
BRZ-02257,77498
BRZ-02258,77407
BRZ-02259,77469
BRZ-02260,77479
BRZ-02261,77450
BRZ-02262,77479
BRZ-02263,77407
BRZ-02264,77083
BRZ-02265,77469
BRZ-02266,77498
BRZ-02267,77479
BRZ-02268,77479
BRZ-02269,77082
BRZ-02270,77099
BRZ-02271,77407
BRZ-02272,77479
BRZ-02273,77498
BRZ-02274,77072
BRZ-02275,77471
BRZ-02276,77494
BRZ-02277,77498
BRZ-02278,77469
BRZ-02279,77469
BRZ-02280,77407
BRZ-02281,77407
BRZ-02282,77471
BRZ-02283,77407
BRZ-02284,77441
BRZ-02285,77099
BRZ-02286,77494
BRZ-02287,77469
BRZ-02288,77494
BRZ-02289,77407
BRZ-02290,77407
BRZ-02291,77406
BRZ-02292,77494
BRZ-02293,77083
BRZ-02294,77072
BRZ-02295,77479
BRZ-02296,77082
BRZ-02297,77406
BRZ-02298,77479
BRZ-02299,77406
BRZ-02300,77494
BRZ-02301,77099
BRZ-02302,77469
BRZ-02303,77406
BRZ-02304,77406
BRZ-02305,77469
BRZ-02306,77407
BRZ-02307,77450
BRZ-02308,77471
BRZ-02309,77469
BRZ-02310,77469
BRZ-02311,77469
BRZ-02312,77083
BRZ-02313,77406
BRZ-02314,77406
BRZ-02315,77407
BRZ-02316,77407
BRZ-02317,77471
BRZ-02318,77083
BRZ-02319,77498
BRZ-02320,77083
BRZ-02321,77479
BRZ-02322,77083
BRZ-02323,77494
BRZ-02324,77406
BRZ-02325,77083
BRZ-02326,77479
BRZ-02327,77469
BRZ-02328,77406
BRZ-02329,77494
BRZ-02330,77469
BRZ-02331,77471
BRZ-02332,77469
BRZ-02333,77469
BRZ-02334,77469
BRZ-02335,77407
BRZ-02336,77407
BRZ-02337,77407
BRZ-02338,77406
BRZ-02339,77471
BRZ-02340,77083
BRZ-02341,77494
BRZ-02342,77479
BRZ-02343,77478
BRZ-02344,77498
BRZ-02345,77406
BRZ-02346,77406
BRZ-02347,77478
BRZ-02348,77479
BRZ-02349,77479
BRZ-02350,77406
BRZ-02351,77479
BRZ-02352,77072
BRZ-02353,77407
BRZ-02354,77479
BRZ-02355,77441
BRZ-02356,77407
BRZ-02357,77494
BRZ-02358,77498
BRZ-02359,77083
BRZ-02360,77406
BRZ-02361,77471
BRZ-02362,77406
BRZ-02363,77407
BRZ-02364,77469
BRZ-02365,77498
BRZ-02366,77494
BRZ-02367,77471
BRZ-02368,77407
BRZ-02369,77082
BRZ-02370,77479
BRZ-02371,77406
BRZ-02372,77469
BRZ-02373,77407
BRZ-02374,77407
BRZ-02375,77099
BRZ-02376,77407
BRZ-02377,77083
BRZ-02378,77083
BRZ-02379,77083
BRZ-02380,77494
BRZ-02381,77082
BRZ-02382,77407
BRZ-02383,77083
BRZ-02384,77469
BRZ-02385,77469
BRZ-02386,77083
BRZ-02387,77479
BRZ-02388,77479
BRZ-02389,77406
BRZ-02390,77471
BRZ-02391,77407
BRZ-02392,77494
BRZ-02393,77494
BRZ-02394,77469
BRZ-02395,77479
BRZ-02396,77407
BRZ-02397,77498
BRZ-02398,77479
BRZ-02399,77469
BRZ-02400,77441
BRZ-02401,77441
BRZ-02402,77498
BRZ-02403,77471
BRZ-02404,77479
BRZ-02405,77469
BRZ-02406,77406
BRZ-02407,77479
BRZ-02408,77469
BRZ-02409,77479
BRZ-02410,77469
BRZ-02411,77083
BRZ-02412,77478
BRZ-02413,77498
BRZ-02414,77478
BRZ-02415,77083
BRZ-02416,77083
BRZ-02417,77471
BRZ-02418,77407
BRZ-02419,77469
BRZ-02420,77441
BRZ-02421,77498
BRZ-02422,77469
BRZ-02423,77469
BRZ-02424,77469
BRZ-02425,77083
BRZ-02426,77407
BRZ-02427,77469
BRZ-02428,77469
BRZ-02429,77406
BRZ-02430,77479
BRZ-02431,77083
BRZ-02432,77083
BRZ-02433,77469
BRZ-02434,77083
BRZ-02435,77083
BRZ-02436,77407
BRZ-02437,77083
BRZ-02438,77406
BRZ-02439,77494
BRZ-02440,77441
BRZ-02441,77479
BRZ-02442,77082
BRZ-02443,77471
BRZ-02444,77083
BRZ-02445,77407
BRZ-02446,77469
BRZ-02447,77072
BRZ-02448,77494
BRZ-02449,77479
BRZ-02450,77494
BRZ-02451,77479
BRZ-02452,77406
BRZ-02453,77479
BRZ-02454,77072
BRZ-02455,77469
BRZ-02456,77406
BRZ-02457,77471
BRZ-02458,77407
BRZ-02459,77471
BRZ-02460,77407
BRZ-02461,77479
BRZ-02462,77479
BRZ-02463,77407
BRZ-02464,77406
BRZ-02465,77498
BRZ-02466,77479
BRZ-02467,77406
BRZ-02468,77083
BRZ-02469,77479
BRZ-02470,77407
BRZ-02471,77082
BRZ-02472,77498
BRZ-02473,77406
BRZ-02474,77498
BRZ-02475,77479
BRZ-02476,77406
BRZ-02477,77406
BRZ-02478,77406
BRZ-02479,77469
BRZ-02480,77479
BRZ-02481,77407
BRZ-02482,77479
BRZ-02483,77479
BRZ-02484,77406
BRZ-02485,77083
BRZ-02486,77406
BRZ-02487,77479
BRZ-02488,77469
BRZ-02489,77469
BRZ-02490,77083
BRZ-02491,77494
BRZ-02492,77479
BRZ-02493,77469
BRZ-02494,77083
BRZ-02495,77406
BRZ-02496,77083
BRZ-02497,77479
BRZ-02498,77494
BRZ-02499,77494
BRZ-02500,77406
BRZ-02501,77479
BRZ-02502,77406
BRZ-02503,77471
BRZ-02504,77407
BRZ-02505,77498
BRZ-02506,77471
BRZ-02507,77498
BRZ-02508,77479
BRZ-02509,77494
BRZ-02510,77406
BRZ-02511,77083
BRZ-02512,77407
BRZ-02513,77479
BRZ-02514,77407
BRZ-02515,77478
BRZ-02516,77494
BRZ-02517,77469
BRZ-02518,77441
BRZ-02519,77479
BRZ-02520,77406
BRZ-02521,77471
BRZ-02522,77406
BRZ-02523,77407
BRZ-02524,77494
BRZ-02525,77441
BRZ-02526,77099
BRZ-02527,77450
BRZ-02528,77498
BRZ-02529,77406
BRZ-02530,77082
BRZ-02531,77479
BRZ-02532,77471
BRZ-02533,77406
BRZ-02534,77479
BRZ-02535,77469
BRZ-02536,77478
BRZ-02537,77479
BRZ-02538,77498
BRZ-02539,77498
BRZ-02540,77469
BRZ-02541,77407
BRZ-02542,77406
BRZ-02543,77083
