property_id,address,latitude,longitude
HARV-00357,"4441 Dorothy Street, Bellaire, 77401",29.692595,-95.450987
HARV-00358,"7431 Beechnut Street, Houston",29.690758,-95.517523
HARV-00359,"8306 Southwest Freeway Frontage Road, Houston, TX, 77074",29.689201,-95.530661
HARV-00360,"8515 South Braeswood Boulevard, Houston",29.671041,-95.526768
HARV-00361,"8404 South Braeswood Boulevard, Houston",29.671383,-95.520842
HARV-00362,"7927 South Braeswood Boulevard, Houston",29.672,-95.518473
HARV-00363,"6227 South Braeswood Boulevard, Houston, TX",29.676732,-95.50149
HARV-00364,"6103 South Braeswood Boulevard, Houston, TX",29.677397,-95.497483
HARV-00365,"5863 South Braeswood Boulevard, Houston",29.676791,-95.492336
HARV-00366,"5703 South Braeswood Boulevard, Houston",29.674329,-95.486553
HARV-00367,"5739 South Braeswood Boulevard, Houston",29.674813,-95.488539
HARV-00368,"5331 South Braeswood Boulevard, Houston, TX",29.676664,-95.476114
HARV-00369,2800 Bissonnet Street,29.725901,-95.422528
HARV-00370,"6100 Corporate Drive, Houston, TX, 77036-3590",29.711385,-95.552606
HARV-00371,4615 Southwest Freeway,29.729205,-95.452671
HARV-00372,4635 Southwest Freeway,29.729218,-95.453583
HARV-00373,4625 Southwest Freeway,29.729199,-95.453208
HARV-00374,"10005 Main Street, TX",29.676144,-95.426869
HARV-00375,"10001 Westheimer Road, Houston, TX, 77042",29.736187,-95.54889
HARV-00376,"8200 Main Street, Houston, TX, 77025",29.692589,-95.416428
HARV-00377,14925 Main Street,29.627932,-95.511794
HARV-00378,"10807 South Post Oak Road, Houston",29.663522,-95.463402
HARV-00379,"5156 Buffalo Speedway, Houston, TX, 77005",29.726874,-95.429654
HARV-00380,"2519 Skyview Point Drive, 77047",29.624506,-95.38332
HARV-00381,"5215 Kirby Drive, Houston, TX",29.725687,-95.418248
HARV-00382,"1971 West Gray Street, Houston, TX, 77019",29.752752,-95.40726
HARV-00383,"1987 West Gray Street, Houston, TX, 77019",29.752667,-95.407869
HARV-00384,"1977 West Gray Street, Houston, TX",29.752749,-95.407637
HARV-00385,"1962 West Gray Street, Houston, TX, 77019",29.753412,-95.407349
HARV-00386,"2001 West Gray Street, Houston, TX, 77019",29.752739,-95.408709
HARV-00387,"3130 Quenby Street, West University Place",29.721737,-95.427503
HARV-00388,3122 Underwood Street,29.699955,-95.427085
HARV-00389,"3151 West Holcombe Boulevard, Houston, TX, 77025",29.704855,-95.426826
HARV-00390,"5311 Kirby Drive, Houston, TX",29.724827,-95.418213
HARV-00391,"2202 West Alabama Street, Houston, TX, 77098",29.738867,-95.413419
HARV-00392,"5147 South Braeswood Boulevard, Houston, TX",29.677318,-95.471311
HARV-00393,"5203 South Braeswood Boulevard, Houston, TX",29.677242,-95.471858
HARV-00394,"6855 West Sam Houston Parkway South, Houston, TX, 77072",29.702769,-95.555154
HARV-00395,"798 Sorella Court, Houston, TX, 77024",29.779428,-95.561462
HARV-00396,"5858 Chimney Rock Road, Houston",29.718381,-95.477374
HARV-00397,"3100 Chimney Rock Road, Houston, TX",29.732555,-95.476892
HARV-00398,"4520 San Felipe Street, San Felipe, TX, 77027",29.747666,-95.454847
HARV-00399,"2035 West Gray Street, Houston, TX, 77019",29.75265,-95.409989
HARV-00400,"2700 South Loop West, Houston, TX, 77054",29.678459,-95.421968
HARV-00401,"4227 Bellaire Boulevard, Houston, 77025",29.705578,-95.446737
HARV-00402,"920 Studemont Street, Houston, TX, 77007",29.767187,-95.391724
HARV-00403,"9888 Bellaire Boulevard, Houston, TX, 77036",29.706656,-95.553157
HARV-00404,"7575 San Felipe Street, Houston, 77063",29.75018,-95.501901
HARV-00405,"3141 West Holcombe Boulevard, Houston, 77025",29.704951,-95.426569
HARV-00406,"2302 Dunlavy Street, Houston, TX",29.745608,-95.402297
HARV-00407,"7601 Westheimer Road, Houston, TX, 77063",29.736512,-95.503239
HARV-00408,"8525 Beechnut Street, Houston, TX, 77036",29.691401,-95.53372
HARV-00409,"1980 Post Oak Boulevard, Houston, 77056",29.746333,-95.461645
HARV-00410,"207 Heights Boulevard, Houston, TX, 77007",29.774644,-95.39794
HARV-00411,215 Heights Boulevard,29.774646,-95.398317
HARV-00412,"217 Heights Boulevard, Houston, TX, 77007",29.774768,-95.398338
HARV-00413,"4001 Richmond Avenue, Houston, TX, 77027-6850",29.732247,-95.441896
HARV-00414,"5718 Westheimer Road, Houston, TX, 77057",29.738435,-95.478993
HARV-00415,"9660 Westheimer Road, Houston, TX, 77063",29.7385,-95.53687
HARV-00416,"5586 Weslayan Street, Houston, TX, 77005",29.721517,-95.442263
HARV-00417,"5161 San Felipe Street, Houston, TX, 77056",29.748929,-95.465602
HARV-00418,"3131 West Holcombe Boulevard, Houston, TX, 77025",29.705002,-95.425708
HARV-00419,"12850 Memorial Drive, Houston, TX, 77024",29.773515,-95.559534
HARV-00420,"14344 Memorial Drive, Houston, TX, 77079",29.771143,-95.599194
HARV-00421,"5555 Washington Avenue, Houston, TX, 77007",29.770385,-95.41834
HARV-00422,107 Yale Street,29.772809,-95.398986
HARV-00423,"8650 South Braeswood Boulevard, Houston, 77031",29.672334,-95.530038
HARV-00424,"8646 South Braeswood Boulevard, Houston, 77031",29.67243,-95.529619
HARV-00425,"8023 South Braeswood Boulevard, Houston",29.671474,-95.520323
HARV-00426,"6131 South Braeswood Boulevard, Houston, TX",29.677132,-95.499022
HARV-00427,"10330 Hillcroft Avenue, Houston, 77096",29.668609,-95.494884
HARV-00428,"174 Yale Street, Houston, TX, 77007",29.77348,-95.398255
HARV-00429,174 Yale Street,29.773652,-95.398256
HARV-00430,"1119 Mulberry Lane, Bellaire",29.720255,-95.449925
HARV-00431,"4440 Vivian Street, Bellaire, 77401",29.696512,-95.451025
HARV-00432,"4439 Mildred Street, Bellaire, 77401",29.696814,-95.45105
HARV-00433,"5212 Grand Lake Street, Bellaire",29.699502,-95.471829
HARV-00434,"7305 South Rice Avenue, Bellaire",29.700179,-95.467546
HARV-00435,"5101 Pocahontas Street, Bellaire",29.696762,-95.468099
HARV-00436,"8919 Manhattan Drive, Houston, TX, 77096",29.680769,-95.472911
HARV-00437,"9015 Manhattan Drive, Houston, TX, 77096",29.679472,-95.472585
HARV-00438,"5207 Braesvalley Drive, Houston, TX, 77096",29.679292,-95.47314
HARV-00439,"9007 Manhattan Drive, Houston, TX, 77096",29.680022,-95.472767
HARV-00440,"5215 Braesvalley Drive, Houston, TX, 77096",29.679188,-95.473679
HARV-00441,"8923 Manhattan Drive, Houston, TX, 77096",29.680468,-95.472902
HARV-00442,"5203 Braesvalley Drive, Houston, TX, 77096",29.67931,-95.472891
HARV-00443,"5211 Braesvalley Drive, Houston, TX, 77096",29.679246,-95.473457
HARV-00444,"5210 Jason Street, Houston, TX, 77096",29.684324,-95.473136
HARV-00445,"5226 Jason Street, Houston, TX, 77096",29.684413,-95.474162
HARV-00446,"5230 Jason Street, Houston, TX, 77096",29.684421,-95.474431
HARV-00447,"3131 West Bellfort Street, Houston, TX, 77054",29.672012,-95.429005
HARV-00448,"3025 Kirby Drive, Houston, TX, 77098",29.737882,-95.417977
HARV-00449,"9330 West Airport Boulevard, Houston, TX, 77031",29.642262,-95.542693
HARV-00450,"125 West Gray Street, Houston, TX, 77019",29.753132,-95.380196
HARV-00451,"5156 Richmond Avenue, Houston, TX, 77056",29.732781,-95.465826
HARV-00452,"5140 Richmond Avenue, Houston, TX, 77056",29.732802,-95.464957
HARV-00453,"701 West Alabama Street, Houston, TX, 77006",29.738387,-95.388299
HARV-00454,"1919 Taylor Street, Houston, TX",29.775293,-95.383381
HARV-00455,"2423 Katy Freeway, Houston, TX, 77007",29.776438,-95.382441
HARV-00456,"1923 Taylor Street, Houston, TX",29.775462,-95.382689
HARV-00457,"11303 Craighead Drive, Houston",29.661405,-95.445551
HARV-00458,"11405 Craighead Drive, Houston",29.659647,-95.445406
HARV-00459,"11503 Craighead Drive, Houston",29.658828,-95.445307
HARV-00460,"1200 Binz Street, Houston, TX, 77004",29.723667,-95.387727
HARV-00461,"2400 Times Boulevard, Houston, TX, 77005",29.716929,-95.415138
HARV-00462,"7417 South Kirkwood Road, Houston, TX, 77072",29.697767,-95.587307
HARV-00463,"9821 Katy Freeway, Houston, TX, 77024",29.783501,-95.537377
HARV-00464,"398 Meyerland Plaza Mall, Houston, TX, 77096",29.686792,-95.460667
HARV-00465,"1047 South Voss Road, Houston, TX, 75057",29.752467,-95.499999
HARV-00466,"5777 San Felipe Street, Houston, TX, 77057",29.749448,-95.478569
HARV-00467,"5779 San Felipe Street, Houston, TX, 77057",29.749445,-95.478698
HARV-00468,"11911 Katy Freeway, Houston, TX, 77079",29.783597,-95.595937
HARV-00469,"5160 Richmond Avenue, Houston, TX, 77056",29.732781,-95.46593
HARV-00470,"5134 Richmond Avenue, Houston, TX, 77056",29.732814,-95.46471
HARV-00471,"5130 Richmond Avenue, Houston, TX, 77056",29.732822,-95.464221
HARV-00472,"5152 Richmond Avenue, Houston, TX, 77056",29.732783,-95.465657
HARV-00473,"5910 West Loop South, Bellaire, TX, 77401",29.71711,-95.461234
HARV-00474,"5801 Memorial Drive, Houston, TX, 77007",29.760997,-95.420281
HARV-00475,5401 Memorial Drive,29.760997,-95.420524
HARV-00476,"10300 South Wilcrest Drive, Houston, TX, 77099",29.662022,-95.569072
HARV-00477,"9545 Katy Freeway, Houston, TX",29.783322,-95.529082
HARV-00478,"13739 Southwest Freeway, Sugar Land, TX, 77478",29.622716,-95.598303
HARV-00479,"910 Snover Street, Houston, TX, 77008",29.76966,-95.404668
HARV-00480,"4720 Washington Avenue, Houston, TX, 77007",29.770815,-95.409108
HARV-00481,"4601 Washington Avenue, Houston, TX, 77007",29.770282,-95.407678
HARV-00482,"3939 Washington Avenue, Houston, TX, 77007",29.769595,-95.400728
HARV-00483,"33 Waugh Drive, Houston, TX, 77007",29.76817,-95.397889
HARV-00484,"140 South Heights Boulevard, Houston, TX, 77007",29.768163,-95.39755
HARV-00485,"77 Harvard Street, Houston, TX, 77007",29.770061,-95.396209
HARV-00486,"3414 Washington Avenue, Houston, TX, 77007",29.769595,-95.394786
HARV-00487,"800 Sorella Court, Houston, TX, 77024",29.779916,-95.561257
HARV-00488,"904 Westheimer Road, Houston, TX, 77006",29.744992,-95.3907
HARV-00489,"5860 San Felipe Street, Houston, TX, 77057",29.750386,-95.48508
HARV-00490,"6214 Beverly Hill Street, Houston, TX, 77057",29.730864,-95.490713
HARV-00491,"11300 Katy Freeway Frontage Road, Houston, TX, 77043",29.785449,-95.582605
HARV-00492,"6965 Harwin Drive, Houston, TX, 77036",29.717759,-95.505562
HARV-00493,"2726 Bissonnet Street, Houston, TX, 77005",29.725788,-95.421588
HARV-00494,"11606 Wilcrest Drive, Houston, TX, 77099",29.653037,-95.570905
HARV-00495,"8210 Kirby Drive, Houston, TX, 77054",29.691425,-95.413426
HARV-00496,"11320 Chimney Rock Road, Houston, TX, 77035",29.657641,-95.47804
HARV-00497,"8236 Kirby Drive, Houston, TX, 77054",29.689168,-95.412968
HARV-00498,"9619 Hillcroft Avenue, 77096",29.676708,-95.493032
HARV-00499,"13920 Fondren Road, Missouri City, TX, 77489",29.620143,-95.509427
HARV-00500,"8420 South Sam Houston Parkway West, Houston, TX, 77085",29.621677,-95.5088
HARV-00501,"13630 Fondren Road, Houston, TX, 77085",29.624081,-95.508558
HARV-00502,"5236 Cedar Street, Bellaire, TX, 77401",29.707249,-95.471984
HARV-00503,"5413 Bellaire Boulevard, Bellaire, TX, 77401",29.705124,-95.475098
HARV-00504,"5601 Main Street, Houston, TX, 77005",29.725322,-95.389253
HARV-00505,"1001 Bissonnet Street, Houston, TX, 77005",29.725729,-95.390709
HARV-00506,"12220 South Gessner Drive, Houston, TX, 77071",29.64399,-95.529358
HARV-00507,"303 Memorial City, Houston, TX, 77024",29.78149,-95.539626
HARV-00508,"1 Baylor Plaza, Houston, TX, 77030",29.711427,-95.395949
HARV-00509,"13703 Southwest Freeway, Sugar Land, TX, 77478",29.622778,-95.598424
HARV-00510,"5174 Richmond Avenue, Houston, TX, 77056",29.731974,-95.466173
HARV-00511,"5555 Hermann Park Drive, Houston, TX, 77030",29.721914,-95.389857
HARV-00512,"7320 Southwest Freeway, Houston, TX",29.702667,-95.517021
HARV-00513,11215 Bellaire Boulevard,29.702883,-95.578609
HARV-00514,"2531 Amherst Street, Houston, TX, 77005",29.7157,-95.417388
HARV-00515,"170 Heights Boulevard, Houston, TX, 77007",29.772602,-95.397053
HARV-00516,"5555 Washington Avenue, Houston, TX",29.770344,-95.417697
HARV-00517,"1990 Post Oak Boulevard, Houston, TX, 77056",29.744707,-95.461656
HARV-00518,1515 Studemont Street,29.775274,-95.390784
HARV-00519,"195 Yale Street, Houston, TX",29.775022,-95.400228
HARV-00520,"3902 Koehler Street, Houston, TX",29.774548,-95.398963
HARV-00521,"5401 Memorial Drive, Houston, TX",29.760997,-95.420627
HARV-00522,"1700 Post Oak Boulevard, Houston, TX, 77056",29.749595,-95.461872
HARV-00523,6528 Haskell Street,29.772142,-95.429685
HARV-00524,6525 Durford Street,29.772214,-95.429802
HARV-00525,6415 Durford Street,29.772976,-95.429196
HARV-00526,"5895 San Felipe Street, Houston, TX, 77057",29.748223,-95.484647
HARV-00527,"1001 East Memorial Loop Drive, Houston, TX, 77007",29.773263,-95.433313
HARV-00528,"8057 Kirby Drive, Houston, TX, 77054",29.691596,-95.412093
HARV-00529,"5324 Elm Street, Houston, TX, 77081",29.71326,-95.47417
HARV-00530,"2015 West Gray Street, Houston, TX, 77019",29.752637,-95.409336
HARV-00531,"3262 Westheimer Road, Houston, TX, 77098",29.742459,-95.425457
HARV-00532,"5 West 11th Street, Houston, TX",29.725412,-95.39208
HARV-00533,"13827 Southwest Freeway, Sugar Land, TX, 77478",29.621212,-95.599187
HARV-00534,"13849 Southwest Freeway, Sugar Land, TX, 77478",29.622248,-95.597821
HARV-00535,"13895 Southwest Freeway, Sugar Land, TX, 77478",29.621544,-95.599747
HARV-00536,"8210 South Gessner Drive, Houston, TX, 77036",29.688155,-95.533233
HARV-00537,"5373 West Alabama Street, Houston, TX, 77056",29.737456,-95.469581
HARV-00538,"6666 Harwin Drive, Houston, TX, 77036",29.720204,-95.499293
HARV-00539,"2727 Fondren Road, Houston, TX, 77063",29.73639,-95.520009
HARV-00540,"2540 Times Boulevard, 77005",29.716819,-95.417963
HARV-00541,"2429 Bissonnet Street, Houston, TX, 77005",29.725221,-95.416232
HARV-00542,"3100 Richmond Avenue, Houston, TX, 77098",29.73452,-95.424923
HARV-00543,"9601 Katy Freeway, Houston, TX, 77024",29.78329,-95.529526
HARV-00544,"3701 Kirby Drive, Houston, TX, 77098",29.733047,-95.418424
HARV-00545,"9898 Bissonnet Street, Houston, TX, 77036",29.675718,-95.553113
HARV-00546,"1801 Durham Drive, Houston, TX, 77007",29.776501,-95.41143
HARV-00547,"10649 Haddington Drive, TX, 77043",29.798748,-95.561614
HARV-00548,"14354 Memorial Dr, Houston, TX, 77079",29.771142,-95.59953
HARV-00549,"11209 Suite C30 Bellaire Boulevard, 77072",29.702783,-95.578604
HARV-00550,"6445 Westheimer Road, Houston, TX",29.73724,-95.497978
HARV-00551,"713 Meyerland Plaza, Houston, TX",29.68877,-95.462105
HARV-00552,"3015 Richmond Avenue, Houston, TX, 77098",29.733586,-95.424094
HARV-00553,5710 Memorial Drive,29.761765,-95.419897
HARV-00554,"2477 Post Oak Boulevard, Houston, TX, 77056",29.742204,-95.460156
HARV-00555,"2411 Post Oak Boulevard, Houston, TX",29.742746,-95.460188
HARV-00556,"2405 Post Oak Boulevard, Houston, TX",29.74299,-95.460194
HARV-00557,"2327 Post Oak Boulevard, Houston, TX, 77056",29.74325,-95.460207
HARV-00558,"2315 Post Oak Boulevard, Houston, TX",29.743443,-95.460213
HARV-00559,"2131 Post Oak Boulevard, Houston, TX, 77056",29.743886,-95.460219
HARV-00560,"5000 Westheimer Road, Houston, TX, 77056",29.74112,-95.462946
HARV-00561,"5000 Westheimer Road, Houston, TX",29.742171,-95.463029
HARV-00562,"5014 Westheimer Road, Houston, TX",29.741731,-95.461455
HARV-00563,"5002 Westheimer Road, Houston, TX",29.741364,-95.461463
HARV-00564,"2929 Allen Parkway, Houston, TX, 77019",29.760736,-95.397544
HARV-00565,"5230 Westpark Drive, Houston, TX, 77056",29.725987,-95.466857
HARV-00566,5161 San Felipe Street,29.749017,-95.466581
HARV-00567,"5433 Westheimer Road, Houston, TX, 77056",29.738335,-95.471557
HARV-00568,"8150 Southwest Freeway, Houston, TX, 77074",29.691452,-95.530263
HARV-00569,"8410 West Bartell Drive, Houston, TX",29.681615,-95.421493
HARV-00570,"3310 Katy Freeway, Houston, TX, 77007",29.777423,-95.393563
HARV-00571,"905 Town and Country Boulevard, Houston, TX, 77024",29.782706,-95.561068
HARV-00572,"5901 Beverlyhill Street, TX, 77057",29.730014,-95.482447
HARV-00573,"2100 West Loop South, Houston, TX, 77027",29.745965,-95.457998
HARV-00574,"11415 Bellaire Boulevard, Houston, TX, 77072",29.703258,-95.580425
HARV-00575,"900 Memorial City Way, Houston, TX, 77024",29.782082,-95.540999
HARV-00576,900 Brogden Road,29.7818,-95.50496
HARV-00577,"5335 Indigo Street, 77096",29.686493,-95.479141
HARV-00578,"2925 Richmond Avenue, Houston, TX, 77098",29.73369,-95.422904
HARV-00579,"8584 Katy Freeway, Houston, TX, 77024",29.787011,-95.497815
HARV-00580,"10275 South Post Oak Road Frontage Road, Houston, TX, 77096",29.671965,-95.460564
HARV-00581,"10455 Briar Forest Drive, Houston, TX, 77042",29.746995,-95.559957
HARV-00582,"8710 Westpark Drive, Houston, TX, 77063",29.722915,-95.517442
HARV-00583,"120 West Sam Houston Parkway, Houston, TX",29.669882,-95.561717
HARV-00584,"10039 Bissonnet Street, Houston, TX, 77036",29.674789,-95.554131
HARV-00585,"2400 Mid Lane, Houston, TX, 77027",29.743391,-95.450641
HARV-00586,"5301 Nolda Street, Houston, TX, 77007",29.775978,-95.416085
HARV-00587,"2207 Washington Avenue, Houston, TX, 77007",29.768006,-95.380857
HARV-00588,"2203 Washington Avenue, Houston, TX, 77007",29.767997,-95.380722
HARV-00589,"2206 Edwards Street, Houston, TX, 77007",29.771213,-95.380855
HARV-00590,"602 Fairview Street, Houston, TX, 77006",29.748275,-95.388264
HARV-00591,"604 Fairview Street, Houston, TX, 77006",29.748266,-95.388422
HARV-00592,"2802 White Oak Drive, Houston, TX, 77007",29.781824,-95.389088
HARV-00593,"9399 South Gessner Drive, Houston, TX, 77074",29.680357,-95.528121
HARV-00594,"13950 Hillcroft Avenue, Houston, TX, 77085",29.622343,-95.495906
HARV-00595,"1417 Westheimer Road, Houston, TX, 77006",29.742742,-95.396779
HARV-00596,"2800 Kirby Drive, Houston, TX, 77098",29.741517,-95.419486
HARV-00597,"1749 Richmond Avenue, Houston, TX, 77098",29.733995,-95.404155
HARV-00598,"1625 Richmond Avenue, Houston, TX, 77006",29.734159,-95.400678
HARV-00599,"5827 Hillcroft Avenue, Houston, TX, 77036",29.719035,-95.500378
HARV-00600,"8121 Westglen Drive, Houston, TX, 77063",29.724499,-95.507991
HARV-00601,"11625 Beechnut Street, Houston, TX, 77072",29.687177,-95.584452
HARV-00602,"9280 Bellaire Boulevard, Houston, TX, 77036",29.705817,-95.546864
HARV-00603,"9380 Bellaire Boulevard, Houston, TX, 77036",29.705671,-95.548461
HARV-00604,"5753 West Alabama Street, Houston, TX, 77056",29.737574,-95.469842
HARV-00605,"9801 Westheimer Road, Houston, TX, 77042",29.736492,-95.541717
HARV-00606,"12848 Queensbury Lane, Houston, TX, 77079",29.778903,-95.5614
HARV-00607,"800 Sorella Court, Houston, TX, 77079",29.780191,-95.5614
HARV-00608,"12888 Queensbury Lane, Houston, TX, 77024",29.779629,-95.562186
HARV-00609,"840 West Sam Houston Parkway North, Houston, TX, 77079",29.780017,-95.561873
HARV-00610,"799 Town and Country Boulevard, Houston, TX, 77024",29.779944,-95.560914
HARV-00611,"842 West Sam Houston Parkway North, Houston, TX, 77079",29.780464,-95.561906
HARV-00612,303 Memorial City,29.782377,-95.539558
HARV-00613,"10523 Katy Freeway, Houston, TX, 77024",29.783386,-95.558799
HARV-00614,"10521 Katy Freeway, Houston, TX, 77024",29.783346,-95.558675
HARV-00615,"10217 Katy Freeway, Houston, TX, 77024",29.782822,-95.54951
HARV-00616,"9799 Katy Freeway, Houston, TX, 77024",29.783418,-95.534658
HARV-00617,"7699 Katy Freeway, Houston, TX, 77024",29.783338,-95.467616
HARV-00618,"9778 Katy Freeway, Houston, TX",29.785491,-95.53708
HARV-00619,"9778 Katy Freeway, Houston, TX, 77055",29.785477,-95.537598
HARV-00620,"521 Lovett Boulevard, Houston, TX, 77006",29.743343,-95.388856
HARV-00621,"11709 West Airport Boulevard, Meadows Place, TX, 77477",29.646482,-95.582706
HARV-00622,"12602 Southwest Freeway, Stafford, TX, 77477",29.639336,-95.582335
HARV-00623,"12661 Memorial Drive, Houston, TX, 77024",29.766292,-95.55804
HARV-00624,"5100 Westheimer Road, Houston, TX, 77056",29.741038,-95.464882
HARV-00625,"1260 Blalock Road, Houston, TX, 77055-6476",29.791198,-95.520982
HARV-00626,"4920 San Jacinto Street, Houston, TX, 77004",29.728928,-95.384847
HARV-00627,"1500 Old Spanish Trail, Houston, TX, 77054",29.693701,-95.406271
HARV-00628,"2727 West Holcombe Boulevard, Houston, 77025",29.705285,-95.420669
HARV-00629,"10780 Westview Drive, Houston, TX, 77043",29.791295,-95.565316
HARV-00630,"10414 Richmond Avenue, Houston, TX, 77042",29.728231,-95.55839
HARV-00631,"9384 Bellaire Boulevard, Houston, TX, 77036",29.70556,-95.548463
HARV-00632,"7500 Kirby Drive, Houston, TX",29.69975,-95.418416
HARV-00633,"8313 Southwest Freeway, Houston, TX, 77074",29.729479,-95.418458
HARV-00634,"7670 Katy Freeway, Houston, TX, 77024",29.786135,-95.467582
HARV-00635,"6127 Westheimer Road, Houston, TX, 77057",29.736663,-95.490292
HARV-00636,"9746 Katy Freeway, Houston, TX, 77055",29.786192,-95.534982
HARV-00637,"2024 Richmond Avenue, Houston, TX, 77098",29.734397,-95.411085
HARV-00638,"8332 Southwest Freeway Frontage Road, Houston, TX, 77074",29.689365,-95.531261
HARV-00639,"8336 Southwest Freeway Frontage Road, Houston, TX, 77054",29.689292,-95.531319
HARV-00640,"8338 Southwest Freeway Frontage Road, Houston, TX, 77074",29.689191,-95.531396
HARV-00641,"13503 Pike Road, Missouri City, TX, 77489",29.627854,-95.548064
HARV-00642,"7747 Kirby Drive, Houston, TX, 77030",29.695905,-95.415166
HARV-00643,"7811 Main Street, Houston, TX, 77030",29.694586,-95.413473
HARV-00644,"1333 Old Spanish Trail, Houston, TX, 77054",29.693517,-95.411536
HARV-00645,"8216 Kirby Drive, Houston, TX, 77054",29.691578,-95.41313
HARV-00646,"8138 Kirby Drive, Houston, TX, 77054",29.690158,-95.414552
HARV-00647,"8505 Main Street, Houston, TX, 77025",29.691071,-95.415721
HARV-00648,"8502 Main Street, Houston, TX, 77025",29.691779,-95.417039
HARV-00649,"8330 Main Street, Houston, TX, 77025",29.69221,-95.416771
HARV-00650,"8500 Main Street, Houston, TX, 77025",29.692943,-95.41857
HARV-00651,"2600 South Loop West, Houston, TX, 77054",29.678453,-95.418388
HARV-00652,"3830 Richmond Avenue, Houston, TX, 77027",29.73413,-95.441206
HARV-00653,"9762 Katy Freeway, Houston, TX, 77055",29.785612,-95.534451
HARV-00654,"9446 Houston, 77058",29.798431,-95.52489
HARV-00655,"5850 San Felipe Street, Houston, TX, 77057",29.750378,-95.483037
HARV-00656,"2616 South Loop West, Houston, TX, 77054",29.678573,-95.419956
HARV-00657,9504 Long Point Road,29.797735,-95.525951
HARV-00658,"12454 Memorial Drive, Houston, TX, 77024",29.766854,-95.549133
HARV-00659,6001 Washington Avenue,29.770736,-95.42206
HARV-00660,"415 Westheimer Road, Houston, TX, 77006",29.744267,-95.386627
HARV-00661,"503 Westheimer Road, Houston, TX, 77006",29.744184,-95.387447
HARV-00662,"6703 Alder Drive, Houston, TX, 77081",29.707197,-95.480317
HARV-00663,"3601 Fondren Road, Houston, TX, 77063",29.725667,-95.520114
HARV-00664,"777 Post Oak Boulevard, Houston, TX, 77056",29.753361,-95.4574
HARV-00665,"2034A West Gray Street, Houston, TX, 77019",29.753599,-95.409909
HARV-00666,"13502 Tutson Place, Houston, TX, 77085",29.628405,-95.469883
HARV-00667,"2201 Washington Avenue, Houston, TX, 77007",29.767992,-95.380654
HARV-00668,"2010 West Alabama Street, Houston, TX, 77098",29.7389,-95.408616
HARV-00669,"1800 Post Oak Boulevard, Houston, TX, 77056",29.747156,-95.461619
HARV-00670,"2019 Post Oak Boulevard, Houston, TX, 77056",29.745192,-95.46046
HARV-00671,"1433 North Shepherd Drive, Houston, TX, 77008",29.797442,-95.410354
HARV-00672,"3816 Farnham Street, Houston, TX, 77098",29.732775,-95.412448
HARV-00673,"1972 Fairview Street, Houston, TX, 77019",29.744864,-95.407402
HARV-00674,"515 Westheimer Road, Houston, TX, 77006",29.744199,-95.388503
HARV-00675,"303 Memorial City Way, Houston, TX, 77024",29.782205,-95.541001
HARV-00676,"14006 Memorial Drive, Houston, TX, 77079",29.772556,-95.590362
HARV-00677,"14028 Memorial Drive, Houston, TX, 77079",29.772565,-95.590599
HARV-00678,"14008 Memorial Drive, Houston, TX, 77079",29.771611,-95.590368
HARV-00679,"14005 Memorial Drive, Houston, TX, 77079",29.770437,-95.590126
HARV-00680,"14021 Memorial Drive, Houston, TX, 77079",29.769959,-95.590162
HARV-00681,"14072 Memorial Drive, Houston, TX, 77079",29.771143,-95.591366
HARV-00682,"14054 Memorial Drive, Houston, TX, 77079",29.771804,-95.591249
HARV-00683,"14040 Memorial Drive, Houston, TX, 77079",29.77217,-95.591271
HARV-00684,"14027 Memorial Drive, Houston, TX, 77079",29.769969,-95.590327
HARV-00685,"14045 Memorial Drive, Houston, TX, 77079",29.769963,-95.590782
HARV-00686,"14015 Memorial Drive, Houston, TX, 77079",29.770194,-95.590131
HARV-00687,"14090 Memorial Drive, Houston, TX, 77079",29.770935,-95.591282
HARV-00688,"14096 Memorial Drive, Houston, TX, 77079",29.77076,-95.591244
HARV-00689,"1111 Studewood Street, Houston, TX, 77008",29.791563,-95.388133
HARV-00690,"5427 Bissonnet Street, Houston, TX, 77081",29.703519,-95.475156
HARV-00691,"11633 Katy Freeway, Houston, TX, 77079",29.782949,-95.58973
HARV-00692,"10021 Main Street, Houston, TX, 77025",29.675764,-95.427745
HARV-00693,"5350 Bellaire Boulevard, Bellaire, TX, 77402",29.707019,-95.474125
HARV-00694,"186 Sharpstown Center, Houston, TX, 77036",29.707345,-95.515666
HARV-00695,"10101 Fondren Road, Houston, TX, 77096",29.670366,-95.50796
HARV-00696,"3764 Richmond Avenue, Houston, TX, 77046",29.733106,-95.436864
HARV-00697,"3760 Richmond Avenue, Houston, TX, 77027",29.733107,-95.436661
HARV-00698,"2420 Center Street, Houston, TX",29.769339,-95.383643
HARV-00699,"6011 Washington Avenue, Houston, TX, 77007",29.770844,-95.422883
HARV-00700,"2027 Post Oak Boulevard, Houston, TX, 77056",29.745113,-95.459968
HARV-00701,"5176 Richmond Avenue, Houston, TX, 77056",29.73198,-95.466322
HARV-00702,"2301 Yorktown Street, Houston, TX, 77056",29.744134,-95.470452
HARV-00703,5740 San Felipe Street,29.750282,-95.479337
HARV-00704,"5106 Bissonnet Street, Bellaire, TX, 77401",29.707537,-95.470017
HARV-00705,"2322 Bissonnet Street, Houston, TX, 77005",29.725736,-95.413746
HARV-00706,"1410 Brittmoore Road, Houston, TX, 77043",29.797403,-95.569555
